Time[ms];"IL.FB([Axis1] Current feedback)[Arms]";"VL.CMD([Axis1] Velocity command)[mm/s]";"VL.FB([Axis1] Velocity feedback)[mm/s]";"PL.ERR([Axis1] Position error)[mm]";"PL.FB([Axis1] Position feedback)[mm]";"IL.BUSFF([Axis1] External feed-forward)[Arms]";;;;#ParentName;#Name;#Type;#Value
626,875;-0,201;0,943;-0,539;0,188;0,014;0;;;;;;;
627,5;-0,148;0,949;-0,022;0,189;0,012;0;;;;;;;
628,125;-0,195;0,932;-0,661;0,186;0,014;0;;;;;;;
628,75;-0,168;0,939;1,223;0,187;0,014;0;;;;;;;
629,375;-0,163;0,919;2,478;0,183;0,014;0;;;;;;;
630;-0,19;0,932;-1,759;0,186;0,015;0;;;;;;;
630,625;-0,145;0,929;1,822;0,185;0,012;0;;;;;;;
631,25;-0,207;0,93;-1,85;0,186;0,015;0;;;;;;;
631,875;-0,152;0,938;1,138;0,187;0,012;0;;;;;;;
632,5;-0,193;0,926;-0,713;0,185;0,014;0;;;;;;;
633,125;-0,17;0,944;-0,363;0,188;0,015;0;;;;;;;
633,75;-0,156;0,94;0,038;0,188;0,013;0;;;;;;;
634,375;-0,198;0,942;-1,064;0,188;0,015;0;;;;;;;
635;-0,14;0,936;4,895;0,187;0,014;0;;;;;;;
635,625;-0,195;0,923;2,553;0,184;0,017;0;;;;;;;
636,25;-0,141;0,914;4,597;0,183;0,019;0;;;;;;;
636,875;-0,179;0,889;3,518;0,177;0,02;0;;;;;;;
637,5;-0,175;0,888;3,401;0,177;0,023;0;;;;;;;
638,125;-0,166;0,87;3,57;0,174;0,024;0;;;;;;;
638,75;-0,194;0,878;-2,021;0,175;0,025;0;;;;;;;
639,375;-0,159;0,888;-1,771;0,177;0,021;0;;;;;;;
640;-0,204;0,883;1,404;0,176;0,024;0;;;;;;;
640,625;-0,156;0,872;6,282;0,174;0,026;0;;;;;;;
641,25;-0,183;0,855;5,102;0,171;0,031;0;;;;;;;
641,875;-0,195;0,86;-0,508;0,172;0,03;0;;;;;;;
642,5;-0,157;0,859;-0,673;0,172;0,028;0;;;;;;;
643,125;-0,212;0,864;-0,115;0,173;0,031;0;;;;;;;
643,75;-0,157;0,864;0,81;0,172;0,029;0;;;;;;;
644,375;-0,201;0,854;-0,258;0,171;0,031;0;;;;;;;
645;-0,153;0,859;-0,232;0,171;0,029;0;;;;;;;
645,625;-0,174;0,841;1,973;0,168;0,03;0;;;;;;;
646,25;-0,176;0,857;-1,618;0,171;0,03;0;;;;;;;
646,875;-0,146;0,85;-1,057;0,17;0,027;0;;;;;;;
647,5;-0,194;0,849;-0,286;0,17;0,03;0;;;;;;;
648,125;-0,142;0,849;3,528;0,17;0,029;0;;;;;;;
648,75;-0,2;0,847;-0,184;0,169;0,031;0;;;;;;;
649,375;-0,167;0,859;-0,659;0,172;0,03;0;;;;;;;
650;-0,167;0,845;2,114;0,169;0,029;0;;;;;;;
650,625;-0,191;0,864;-2,878;0,172;0,03;0;;;;;;;
651,25;-0,138;0,863;-0,145;0,172;0,028;0;;;;;;;
651,875;-0,194;0,858;-0,181;0,171;0,031;0;;;;;;;
652,5;-0,138;0,862;-0,817;0,172;0,028;0;;;;;;;
653,125;-0,187;0,849;-0,803;0,17;0,031;0;;;;;;;
653,75;-0,159;0,857;-1,113;0,171;0,03;0;;;;;;;
654,375;-0,155;0,841;1,972;0,168;0,029;0;;;;;;;
655;-0,186;0,844;1,792;0,168;0,032;0;;;;;;;
655,625;-0,14;0,843;-0,613;0,168;0,029;0;;;;;;;
656,25;-0,18;0,845;0,488;0,169;0,031;0;;;;;;;
656,875;-0,136;0,857;-1,292;0,171;0,029;0;;;;;;;
657,5;-0,167;0,847;-2,079;0,169;0,03;0;;;;;;;
658,125;-0,159;0,866;-2,224;0,173;0,03;0;;;;;;;
658,75;-0,145;0,856;-0,043;0,171;0,028;0;;;;;;;
659,375;-0,179;0,864;-1,1;0,173;0,031;0;;;;;;;
660;-0,122;0,858;1,804;0,171;0,029;0;;;;;;;
660,625;-0,185;0,853;0,322;0,17;0,032;0;;;;;;;
661,25;-0,133;0,861;-1,096;0,172;0,029;0;;;;;;;
661,875;-0,157;0,85;-1,483;0,17;0,03;0;;;;;;;
662,5;-0,157;0,855;-2,445;0,171;0,03;0;;;;;;;
663,125;-0,132;0,848;1,086;0,169;0,028;0;;;;;;;
663,75;-0,17;0,85;-1,547;0,17;0,03;0;;;;;;;
664,375;-0,123;0,852;1,154;0,17;0,029;0;;;;;;;
665;-0,173;0,847;0,869;0,169;0,031;0;;;;;;;
665,625;-0,134;0,857;0,86;0,171;0,028;0;;;;;;;
666,25;-0,153;0,851;-0,777;0,17;0,03;0;;;;;;;
666,875;-0,152;0,862;0,836;0,172;0,031;0;;;;;;;
667,5;-0,119;0,854;1,226;0,171;0,029;0;;;;;;;
668,125;-0,165;0,858;-2,737;0,171;0,032;0;;;;;;;
668,75;-0,117;0,853;2,797;0,17;0,028;0;;;;;;;
669,375;-0,171;0,852;0,822;0,17;0,031;0;;;;;;;
670;-0,129;0,854;1,532;0,17;0,031;0;;;;;;;
670,625;-0,141;0,847;-0,902;0,169;0,029;0;;;;;;;
671,25;-0,156;0,853;-0,117;0,17;0,032;0;;;;;;;
671,875;-0,11;0,842;2,649;0,168;0,029;0;;;;;;;
672,5;-0,164;0,842;-1,77;0,168;0,03;0;;;;;;;
673,125;-0,114;0,853;0,984;0,17;0,029;0;;;;;;;
673,75;-0,163;0,852;-1,424;0,17;0,03;0;;;;;;;
674,375;-0,133;0,861;-0,881;0,172;0,03;0;;;;;;;
675;-0,132;0,857;-2,317;0,171;0,029;0;;;;;;;
675,625;-0,16;0,866;-1,966;0,173;0,031;0;;;;;;;
676,25;-0,104;0,869;-3,817;0,173;0,027;0;;;;;;;
676,875;-0,156;0,857;3,027;0,171;0,031;0;;;;;;;
677,5;-0,114;0,866;-1,605;0,173;0,027;0;;;;;;;
678,125;-0,145;0,852;-0,298;0,17;0,03;0;;;;;;;
678,75;-0,136;0,856;-0,098;0,171;0,03;0;;;;;;;
679,375;-0,125;0,847;1,025;0,169;0,029;0;;;;;;;
680;-0,156;0,852;-1,638;0,17;0,032;0;;;;;;;
680,625;-0,105;0,851;0,038;0,17;0,027;0;;;;;;;
681,25;-0,152;0,844;0,729;0,169;0,031;0;;;;;;;
681,875;-0,103;0,86;-0,762;0,172;0,028;0;;;;;;;
682,5;-0,142;0,842;1,017;0,168;0,029;0;;;;;;;
683,125;-0,122;0,865;0,073;0,173;0,03;0;;;;;;;
683,75;-0,108;0,864;-1,568;0,172;0,028;0;;;;;;;
684,375;-0,146;0,857;1,132;0,171;0,032;0;;;;;;;
685;-0,102;0,862;0,358;0,172;0,027;0;;;;;;;
685,625;-0,145;0,855;0,688;0,171;0,03;0;;;;;;;
686,25;-0,098;0,86;0,894;0,172;0,03;0;;;;;;;
686,875;-0,123;0,849;-0,017;0,169;0,03;0;;;;;;;
687,5;-0,119;0,855;-1,021;0,171;0,03;0;;;;;;;
688,125;-0,089;0,845;2,398;0,169;0,03;0;;;;;;;
688,75;-0,138;0,852;-2,479;0,17;0,031;0;;;;;;;
689,375;-0,102;0,85;0,661;0,17;0,029;0;;;;;;;
690;-0,145;0,845;-2,747;0,169;0,03;0;;;;;;;
690,625;-0,096;0,859;2,137;0,171;0,029;0;;;;;;;
691,25;-0,117;0,847;1,626;0,169;0,029;0;;;;;;;
691,875;-0,129;0,856;0,625;0,171;0,032;0;;;;;;;
692,5;-0,089;0,854;-1,694;0,171;0,027;0;;;;;;;
693,125;-0,145;0,856;2,136;0,171;0,032;0;;;;;;;
693,75;-0,086;0,863;-1,894;0,172;0,027;0;;;;;;;
694,375;-0,14;0,851;-0,171;0,17;0,03;0;;;;;;;
695;-0,103;0,86;0,734;0,172;0,03;0;;;;;;;
695,625;-0,119;0,846;-0,454;0,169;0,029;0;;;;;;;
696,25;-0,126;0,853;-0,574;0,17;0,03;0;;;;;;;
696,875;-0,084;0,851;-0,025;0,17;0,028;0;;;;;;;
697,5;-0,13;0,839;2,761;0,167;0,031;0;;;;;;;
698,125;-0,085;0,851;1,253;0,17;0,029;0;;;;;;;
698,75;-0,132;0,848;-1,164;0,169;0,03;0;;;;;;;
699,375;-0,104;0,86;0,854;0,172;0,03;0;;;;;;;
700;-0,108;0,851;-0,531;0,17;0,029;0;;;;;;;
700,625;-0,13;0,856;0,168;0,171;0,032;0;;;;;;;
701,25;-0,073;0,86;-2,713;0,172;0,027;0;;;;;;;
701,875;-0,126;0,855;1,755;0,171;0,03;0;;;;;;;
702,5;-0,076;0,861;-1,405;0,172;0,028;0;;;;;;;
703,125;-0,119;0,85;1,152;0,17;0,03;0;;;;;;;
703,75;-0,099;0,852;3,126;0,17;0,031;0;;;;;;;
704,375;-0,095;0,842;-0,27;0,168;0,029;0;;;;;;;
705;-0,127;0,847;0,942;0,169;0,032;0;;;;;;;
705,625;-0,076;0,844;-0,063;0,168;0,03;0;;;;;;;
706,25;-0,126;0,841;-1,541;0,168;0,032;0;;;;;;;
706,875;-0,074;0,85;0,432;0,17;0,031;0;;;;;;;
707,5;-0,106;0,839;0,729;0,168;0,032;0;;;;;;;
708,125;-0,099;0,842;3,43;0,168;0,034;0;;;;;;;
708,75;-0,08;0,838;0,308;0,167;0,033;0;;;;;;;
709,375;-0,119;0,828;3,02;0,165;0,036;0;;;;;;;
710;-0,074;0,83;4,335;0,166;0,037;0;;;;;;;
710,625;-0,125;0,804;3,102;0,16;0,041;0;;;;;;;
711,25;-0,089;0,802;1,704;0,16;0,041;0;;;;;;;
711,875;-0,112;0,77;5,231;0,154;0,045;0;;;;;;;
712,5;-0,115;0,762;5,687;0,152;0,048;0;;;;;;;
713,125;-0,089;0,742;5,315;0,148;0,049;0;;;;;;;
713,75;-0,137;0,728;5,788;0,145;0,055;0;;;;;;;
714,375;-0,085;0,716;4,554;0,143;0,055;0;;;;;;;
715;-0,142;0,707;2,844;0,141;0,059;0;;;;;;;
715,625;-0,107;0,706;3,584;0,141;0,059;0;;;;;;;
716,25;-0,119;0,704;-1,138;0,14;0,06;0;;;;;;;
716,875;-0,132;0,7;3,061;0,14;0,062;0;;;;;;;
717,5;-0,096;0,69;3,837;0,138;0,062;0;;;;;;;
718,125;-0,145;0,684;2,192;0,137;0,065;0;;;;;;;
718,75;-0,096;0,688;1,759;0,137;0,062;0;;;;;;;
719,375;-0,153;0,675;3,189;0,135;0,066;0;;;;;;;
720;-0,114;0,682;-0,494;0,136;0,065;0;;;;;;;
720,625;-0,126;0,67;1,726;0,134;0,066;0;;;;;;;
721,25;-0,142;0,674;-0,566;0,135;0,067;0;;;;;;;
721,875;-0,099;0,673;-2,064;0,134;0,063;0;;;;;;;
722,5;-0,149;0,666;0,895;0,133;0,068;0;;;;;;;
723,125;-0,102;0,67;-0,176;0,134;0,064;0;;;;;;;
723,75;-0,142;0,662;-0,162;0,132;0,067;0;;;;;;;
724,375;-0,123;0,677;-0,761;0,135;0,067;0;;;;;;;
725;-0,119;0,669;-0,266;0,134;0,066;0;;;;;;;
725,625;-0,146;0,681;-2,257;0,136;0,066;0;;;;;;;
726,25;-0,096;0,678;1,289;0,135;0,065;0;;;;;;;
726,875;-0,152;0,672;3,266;0,134;0,069;0;;;;;;;
727,5;-0,098;0,673;-1,909;0,134;0,065;0;;;;;;;
728,125;-0,14;0,662;1,131;0,132;0,068;0;;;;;;;
728,75;-0,121;0,665;0,18;0,133;0,068;0;;;;;;;
729,375;-0,105;0,658;-2,201;0,131;0,066;0;;;;;;;
730;-0,149;0,663;-1,558;0,132;0,069;0;;;;;;;
730,625;-0,1;0,661;-0,276;0,132;0,067;0;;;;;;;
731,25;-0,152;0,659;0,04;0,131;0,07;0;;;;;;;
731,875;-0,098;0,67;-1,716;0,134;0,067;0;;;;;;;
732,5;-0,126;0,654;2,086;0,131;0,067;0;;;;;;;
733,125;-0,125;0,673;-0,244;0,134;0,067;0;;;;;;;
733,75;-0,098;0,665;2,314;0,133;0,067;0;;;;;;;
734,375;-0,144;0,669;0,047;0,134;0,07;0;;;;;;;
735;-0,096;0,668;-0,464;0,133;0,066;0;;;;;;;
735,625;-0,148;0,663;0,856;0,132;0,069;0;;;;;;;
736,25;-0,099;0,665;1,38;0,133;0,068;0;;;;;;;
736,875;-0,121;0,648;1,016;0,129;0,068;0;;;;;;;
737,5;-0,115;0,659;-0,16;0,132;0,068;0;;;;;;;
738,125;-0,084;0,655;0,205;0,131;0,067;0;;;;;;;
738,75;-0,136;0,653;-0,4;0,13;0,07;0;;;;;;;
739,375;-0,099;0,654;-0,866;0,131;0,067;0;;;;;;;
740;-0,144;0,649;4,298;0,13;0,07;0;;;;;;;
740,625;-0,11;0,66;-0,505;0,132;0,069;0;;;;;;;
741,25;-0,112;0,651;2,462;0,13;0,07;0;;;;;;;
741,875;-0,123;0,654;1,271;0,131;0,072;0;;;;;;;
742,5;-0,089;0,656;0,198;0,131;0,068;0;;;;;;;
743,125;-0,138;0,652;2,713;0,13;0,071;0;;;;;;;
743,75;-0,088;0,658;-2,51;0,131;0,068;0;;;;;;;
744,375;-0,141;0,645;1,373;0,129;0,072;0;;;;;;;
745;-0,114;0,648;1,212;0,129;0,071;0;;;;;;;
745,625;-0,114;0,63;2,247;0,126;0,07;0;;;;;;;
746,25;-0,132;0,634;0,393;0,127;0,072;0;;;;;;;
746,875;-0,092;0,639;-0,713;0,127;0,07;0;;;;;;;
747,5;-0,144;0,635;1,265;0,127;0,074;0;;;;;;;
748,125;-0,089;0,638;1,362;0,127;0,072;0;;;;;;;
748,75;-0,127;0,631;1,017;0,126;0,073;0;;;;;;;
749,375;-0,11;0,645;0,558;0,129;0,073;0;;;;;;;
750;-0,106;0,64;0,016;0,128;0,072;0;;;;;;;
750,625;-0,14;0,637;0,916;0,127;0,076;0;;;;;;;
751,25;-0,086;0,641;1,857;0,128;0,073;0;;;;;;;
751,875;-0,142;0,628;2,205;0,125;0,075;0;;;;;;;
752,5;-0,093;0,637;0,501;0,127;0,075;0;;;;;;;
753,125;-0,126;0,604;7,369;0,12;0,077;0;;;;;;;
753,75;-0,108;0,606;3,374;0,121;0,08;0;;;;;;;
754,375;-0,099;0,587;4,341;0,117;0,081;0;;;;;;;
755;-0,146;0,569;6,467;0,114;0,087;0;;;;;;;
755,625;-0,105;0,562;1,108;0,112;0,085;0;;;;;;;
756,25;-0,149;0,548;5,66;0,109;0,091;0;;;;;;;
756,875;-0,105;0,546;3,535;0,109;0,09;0;;;;;;;
757,5;-0,134;0,542;-0,254;0,108;0,092;0;;;;;;;
758,125;-0,126;0,554;-0,975;0,111;0,092;0;;;;;;;
758,75;-0,097;0,546;0,367;0,109;0,09;0;;;;;;;
759,375;-0,156;0,555;-1,034;0,111;0,092;0;;;;;;;
760;-0,108;0,545;0,568;0,109;0,09;0;;;;;;;
760,625;-0,159;0,54;-0,734;0,108;0,094;0;;;;;;;
761,25;-0,105;0,552;-1,349;0,11;0,091;0;;;;;;;
761,875;-0,126;0,531;2,073;0,106;0,092;0;;;;;;;
762,5;-0,133;0,538;1,08;0,107;0,094;0;;;;;;;
763,125;-0,106;0,528;-0,025;0,105;0,092;0;;;;;;;
763,75;-0,148;0,531;-1,922;0,106;0,094;0;;;;;;;
764,375;-0,107;0,542;-1,642;0,108;0,092;0;;;;;;;
765;-0,16;0,524;3,401;0,105;0,094;0;;;;;;;
765,625;-0,115;0,54;0,793;0,108;0,093;0;;;;;;;
766,25;-0,13;0,537;-2,75;0,107;0,092;0;;;;;;;
766,875;-0,151;0,543;0,61;0,108;0,094;0;;;;;;;
767,5;-0,104;0,539;-1,076;0,108;0,091;0;;;;;;;
768,125;-0,155;0,532;3,058;0,106;0,096;0;;;;;;;
768,75;-0,108;0,541;-2,969;0,108;0,092;0;;;;;;;
769,375;-0,151;0,525;1,458;0,105;0,094;0;;;;;;;
770;-0,13;0,532;2,75;0,106;0,094;0;;;;;;;
770,625;-0,119;0,525;-0,84;0,105;0,093;0;;;;;;;
771,25;-0,149;0,523;1,89;0,104;0,095;0;;;;;;;
771,875;-0,105;0,528;-1,415;0,105;0,092;0;;;;;;;
772,5;-0,153;0,526;0,158;0,105;0,095;0;;;;;;;
773,125;-0,102;0,539;0,624;0,108;0,092;0;;;;;;;
773,75;-0,136;0,535;-0,124;0,107;0,094;0;;;;;;;
774,375;-0,127;0,54;-0,297;0,108;0,093;0;;;;;;;
775;-0,108;0,533;2,228;0,106;0,093;0;;;;;;;
775,625;-0,151;0,539;-0,757;0,108;0,095;0;;;;;;;
776,25;-0,097;0,538;1,064;0,107;0,093;0;;;;;;;
776,875;-0,148;0,535;-0,225;0,107;0,095;0;;;;;;;
777,5;-0,098;0,538;0,208;0,107;0,094;0;;;;;;;
778,125;-0,126;0,529;0,279;0,106;0,094;0;;;;;;;
778,75;-0,119;0,535;-0,89;0,107;0,095;0;;;;;;;
779,375;-0,097;0,525;-0,236;0,105;0,094;0;;;;;;;
780;-0,148;0,523;-1,227;0,104;0,095;0;;;;;;;
780,625;-0,098;0,52;1,895;0,104;0,093;0;;;;;;;
781,25;-0,145;0,526;-1,246;0,105;0,096;0;;;;;;;
781,875;-0,097;0,536;0,029;0,107;0,094;0;;;;;;;
782,5;-0,115;0,526;-2,759;0,105;0,094;0;;;;;;;
783,125;-0,121;0,538;2,791;0,107;0,095;0;;;;;;;
783,75;-0,089;0,536;0,848;0,107;0,094;0;;;;;;;
784,375;-0,144;0,533;-0,553;0,106;0,096;0;;;;;;;
785;-0,092;0,535;-0,349;0,107;0,093;0;;;;;;;
785,625;-0,144;0,523;2,64;0,104;0,097;0;;;;;;;
786,25;-0,099;0,532;-0,757;0,106;0,095;0;;;;;;;
786,875;-0,118;0,521;-1,494;0,104;0,094;0;;;;;;;
787,5;-0,136;0,523;-1,102;0,104;0,095;0;;;;;;;
788,125;-0,091;0,521;1,399;0,104;0,094;0;;;;;;;
788,75;-0,14;0,523;-1,771;0,104;0,096;0;;;;;;;
789,375;-0,086;0,52;2,394;0,104;0,095;0;;;;;;;
790;-0,142;0,512;1,535;0,102;0,097;0;;;;;;;
790,625;-0,11;0,523;0,015;0,104;0,096;0;;;;;;;
791,25;-0,108;0,52;1,138;0,104;0,096;0;;;;;;;
791,875;-0,139;0,528;0,255;0,105;0,098;0;;;;;;;
792,5;-0,088;0,525;0,037;0,105;0,095;0;;;;;;;
793,125;-0,137;0,523;0,296;0,104;0,098;0;;;;;;;
793,75;-0,08;0,523;-1,011;0,104;0,095;0;;;;;;;
794,375;-0,137;0,51;1,14;0,102;0,098;0;;;;;;;
795;-0,118;0,519;0,006;0,104;0,099;0;;;;;;;
795,625;-0,103;0,501;-0,988;0,1;0,096;0;;;;;;;
796,25;-0,134;0,509;1,048;0,102;0,098;0;;;;;;;
796,875;-0,089;0,507;0,468;0,101;0,096;0;;;;;;;
797,5;-0,136;0,503;2,245;0,1;0,099;0;;;;;;;
798,125;-0,089;0,517;-1,521;0,103;0,096;0;;;;;;;
798,75;-0,107;3,406;0,814;0,103;0,098;0;;;;;;;
799,375;-0,089;7,768;0,899;0,109;0,098;0;;;;;;;
800;-0,051;10,675;0,371;0,112;0,097;0;;;;;;;
800,625;-0,089;15,045;2,408;0,119;0,103;0;;;;;;;
801,25;-0,02;17,972;5,923;0,127;0,103;0;;;;;;;
801,875;-0,055;22,333;8,426;0,132;0,111;0;;;;;;;
802,5;0,01;25,264;10,021;0,14;0,116;0;;;;;;;
803,125;0,011;29,634;16,192;0,147;0,126;0;;;;;;;
803,75;0,026;32,549;22,104;0,152;0,141;0;;;;;;;
804,375;0,063;36,903;28,274;0,156;0,156;0;;;;;;;
805;0,03;39,815;28,85;0,161;0,177;0;;;;;;;
805,625;0,085;44,235;14,774;0,178;0,183;0;;;;;;;
806,25;0,055;47,214;4,768;0,196;0,19;0;;;;;;;
806,875;0,146;51,73;2,298;0,232;0,189;0;;;;;;;
807,5;0,202;54,734;0,644;0,255;0,191;0;;;;;;;
808,125;0,329;59,273;3,567;0,296;0,195;0;;;;;;;
808,75;0,499;62,292;5,389;0,321;0,197;0;;;;;;;
809,375;0,579;66,828;10,427;0,362;0,205;0;;;;;;;
810;0,738;69,842;19,721;0,387;0,215;0;;;;;;;
810,625;0,772;74,309;29,993;0,413;0,236;0;;;;;;;
811,25;0,842;77,269;54,057;0,427;0,267;0;;;;;;;
811,875;0,814;81,638;65,968;0,434;0,307;0;;;;;;;
812,5;0,75;84,526;86,4;0,434;0,362;0;;;;;;;
813,125;0,703;88,812;95,137;0,424;0,418;0;;;;;;;
813,75;0,591;91,665;103,273;0,417;0,487;0;;;;;;;
814,375;0,576;95,969;99,744;0,411;0,546;0;;;;;;;
815;0,514;98,825;105,008;0,404;0,613;0;;;;;;;
815,625;0,511;103,148;100,56;0,402;0,676;0;;;;;;;
816,25;0,529;106,029;101,531;0,4;0,737;0;;;;;;;
816,875;0,516;110,376;102,363;0,402;0,805;0;;;;;;;
817,5;0,582;113,273;104,432;0,404;0,866;0;;;;;;;
818,125;0,588;117,616;108,058;0,406;0,938;0;;;;;;;
818,75;0,638;120,52;111,019;0,408;1,005;0;;;;;;;
819,375;0,622;124,846;115,558;0,407;1,079;0;;;;;;;
820;0,66;127,75;119,728;0,41;1,153;0;;;;;;;
820,625;0,671;132,08;123,356;0,409;1,228;0;;;;;;;
821,25;0,677;134,981;125,835;0,411;1,311;0;;;;;;;
821,875;0,706;139,327;129,159;0,413;1,387;0;;;;;;;
822,5;0,725;142,229;130,681;0,416;1,471;0;;;;;;;
823,125;0,762;146,611;129,258;0,425;1,55;0;;;;;;;
823,75;0,787;149,516;132,739;0,428;1,633;0;;;;;;;
824,375;0,829;153,921;131,491;0,443;1,717;0;;;;;;;
825;0,859;156,85;131,474;0,45;1,796;0;;;;;;;
825,625;0,912;161,261;130,882;0,466;1,882;0;;;;;;;
826,25;0,96;164,211;133,964;0,478;1,962;0;;;;;;;
826,875;1,009;168,63;135,052;0,495;2,047;0;;;;;;;
827,5;1,072;171,608;132,065;0,512;2,131;0;;;;;;;
828,125;1,096;176,047;135,516;0,533;2,214;0;;;;;;;
828,75;1,152;179,025;137,872;0,551;2,301;0;;;;;;;
829,375;1,186;183,514;131,084;0,582;2,381;0;;;;;;;
830;1,281;186,506;136,895;0,602;2,469;0;;;;;;;
830,625;1,349;191,007;136,309;0,635;2,553;0;;;;;;;
831,25;1,461;194,004;139,463;0,657;2,641;0;;;;;;;
831,875;1,519;198,512;146,109;0,691;2,732;0;;;;;;;
832,5;1,59;201,507;149,689;0,713;2,826;0;;;;;;;
833,125;1,651;205,983;156,808;0,741;2,925;0;;;;;;;
833,75;1,653;208,955;166,662;0,757;3,028;0;;;;;;;
834,375;1,748;213,404;172,11;0,78;3,136;0;;;;;;;
835;1,731;216,365;178,458;0,794;3,247;0;;;;;;;
835,625;1,81;220,785;186,017;0,811;3,364;0;;;;;;;
836,25;1,821;223,729;191,124;0,822;3,483;0;;;;;;;
836,875;1,818;228,145;195,088;0,839;3,605;0;;;;;;;
837,5;1,857;231,086;199,534;0,849;3,729;0;;;;;;;
838,125;1,799;235,509;199,545;0,867;3,854;0;;;;;;;
838,75;1,873;238,465;202,109;0,88;3,979;0;;;;;;;
839,375;1,865;242,9;201,57;0,9;4,107;0;;;;;;;
840;1,97;245,874;201,785;0,917;4,233;0;;;;;;;
840,625;2,016;250,315;206,864;0,938;4,361;0;;;;;;;
841,25;2,059;253,278;210,936;0,953;4,494;0;;;;;;;
841,875;2,152;257,716;217,199;0,973;4,628;0;;;;;;;
842,5;2,164;260,656;227,56;0,983;4,773;0;;;;;;;
843,125;2,252;262,982;239,894;0,995;4,919;0;;;;;;;
843,75;2,216;262,98;253,22;0,994;5,08;0;;;;;;;
844,375;2,232;262,961;256,953;0,99;5,24;0;;;;;;;
845;2,126;262,926;264,655;0,983;5,404;0;;;;;;;
845,625;1,975;262,841;280,573;0,966;5,582;0;;;;;;;
846,25;1,906;262,736;291,958;0,945;5,759;0;;;;;;;
846,875;1,772;262,577;290,992;0,914;5,945;0;;;;;;;
847,5;1,753;262,501;280,051;0,899;6,117;0;;;;;;;
848,125;1,733;262,399;271,794;0,878;6,289;0;;;;;;;
848,75;1,764;262,376;258,642;0,874;6,452;0;;;;;;;
849,375;1,843;262,354;251,685;0,869;6,608;0;;;;;;;
850;1,905;262,358;247,201;0,87;6,765;0;;;;;;;
850,625;2,002;262,397;238,197;0,878;6,91;0;;;;;;;
851,25;2,05;262,41;249,572;0,88;7,07;0;;;;;;;
851,875;2,042;262,378;259,788;0,874;7,229;0;;;;;;;
852,5;2,002;262,334;267,812;0,865;7,398;0;;;;;;;
853,125;1,923;262,266;269,692;0,852;7,568;0;;;;;;;
853,75;1,857;259,543;282,546;0,834;7,744;0;;;;;;;
854,375;1,793;255,058;297,121;0,798;7,931;0;;;;;;;
855;1,669;252,017;310,25;0,763;8,125;0;;;;;;;
855,625;1,587;247,41;319,511;0,703;8,325;0;;;;;;;
856,25;1,416;244,333;315,726;0,661;8,521;0;;;;;;;
856,875;1,293;239,752;301,639;0,606;8,71;0;;;;;;;
857,5;1,157;236,738;277,146;0,577;8,884;0;;;;;;;
858,125;1,123;232,324;245,335;0,555;9,04;0;;;;;;;
858,75;1,229;229,436;222,444;0,552;9,178;0;;;;;;;
859,375;1,325;225,164;204,883;0,558;9,308;0;;;;;;;
860;1,541;222,32;204,312;0,563;9,435;0;;;;;;;
860,625;1,586;217,989;215,75;0,558;9,572;0;;;;;;;
861,25;1,66;215,088;226,849;0,551;9,713;0;;;;;;;
861,875;1,598;210,653;236,978;0,525;9,86;0;;;;;;;
862,5;1,475;207,676;245,677;0,503;10,015;0;;;;;;;
863,125;1,418;203,179;245,173;0,465;10,166;0;;;;;;;
863,75;1,263;200,174;244,945;0,438;10,322;0;;;;;;;
864,375;1,194;195,679;241,824;0,4;10,471;0;;;;;;;
865;1,056;192,659;242,027;0,37;10,626;0;;;;;;;
865,625;0,949;188,139;241,089;0,326;10,777;0;;;;;;;
866,25;0,878;185,119;234,993;0,297;10,922;0;;;;;;;
866,875;0,814;180,627;223,835;0,259;11,065;0;;;;;;;
867,5;0,814;177,644;215,59;0,236;11,196;0;;;;;;;
868,125;0,795;173,172;208,277;0,203;11,33;0;;;;;;;
868,75;0,833;170,217;198,704;0,186;11,452;0;;;;;;;
869,375;0,816;165,762;197,935;0,155;11,576;0;;;;;;;
870;0,829;162,814;191,456;0,14;11,697;0;;;;;;;
870,625;0,81;158,395;183,932;0,117;11,809;0;;;;;;;
871,25;0,808;155,444;180,51;0,1;11,925;0;;;;;;;
871,875;0,78;151,044;174,482;0,081;12,031;0;;;;;;;
872,5;0,768;148,104;167,236;0,067;12,137;0;;;;;;;
873,125;0,752;143,735;159,056;0,054;12,236;0;;;;;;;
873,75;0,727;140,822;151,323;0,045;12,331;0;;;;;;;
874,375;0,727;136,467;145,95;0,035;12,423;0;;;;;;;
875;0,711;133,572;137,934;0,03;12,509;0;;;;;;;
875,625;0,756;129,239;133,6;0,024;12,595;0;;;;;;;
876,25;0,748;126,359;127,339;0,022;12,673;0;;;;;;;
876,875;0,805;122,018;125,794;0,015;12,752;0;;;;;;;
877,5;0,81;119,135;123,145;0,012;12,827;0;;;;;;;
878,125;0,795;114,799;119,318;0,006;12,904;0;;;;;;;
878,75;0,808;111,9;119,376;0;12,977;0;;;;;;;
879,375;0,765;107,546;119,13;-0,01;13,051;0;;;;;;;
880;0,807;104,649;115,18;-0,016;13,124;0;;;;;;;
880,625;0,742;100,299;110,868;-0,025;13,192;0;;;;;;;
881,25;0,776;97,397;107,261;-0,032;13,26;0;;;;;;;
881,875;0,742;93,059;100,638;-0,039;13,321;0;;;;;;;
