Time[ms];"IL.FB([Axis1] Current feedback)[Arms]";"VL.CMD([Axis1] Velocity command)[mm/s]";"VL.FB([Axis1] Velocity feedback)[mm/s]";"PL.ERR([Axis1] Position error)[mm]";"PL.FB([Axis1] Position feedback)[mm]";"IL.BUSFF([Axis1] External feed-forward)[Arms]";;;;#ParentName;#Name;#Type;#Value
1561,875;0,407;-0,812;1,301;-0,162;14,162;0;;;;;;;
1562,5;0,363;-0,811;-0,872;-0,162;14,162;0;;;;;;;
1563,125;0,379;-0,811;0,323;-0,162;14,163;0;;;;;;;
1563,75;0,371;-0,812;0,326;-0,162;14,162;0;;;;;;;
1564,375;0,341;-0,811;-0,599;-0,162;14,162;0;;;;;;;
1565;0,403;-0,814;0,263;-0,163;14,161;0;;;;;;;
1565,625;0,345;-0,814;1,984;-0,162;14,164;0;;;;;;;
1566,25;0,405;-0,816;-1,908;-0,163;14,162;0;;;;;;;
1566,875;0,363;-0,819;1,036;-0,163;14,163;0;;;;;;;
1567,5;0,368;-0,82;1,567;-0,164;14,164;0;;;;;;;
1568,125;0,375;-0,82;0,023;-0,164;14,164;0;;;;;;;
1568,75;0,337;-0,816;-1,293;-0,163;14,164;0;;;;;;;
1569,375;0,388;-0,81;-1,385;-0,162;14,162;0;;;;;;;
1570;0,337;-0,813;0,94;-0,162;14,163;0;;;;;;;
1570,625;0,4;-0,809;-1,573;-0,161;14,162;0;;;;;;;
1571,25;0,375;-0,813;1,442;-0,162;14,162;0;;;;;;;
1571,875;0,359;-0,811;1,132;-0,162;14,164;0;;;;;;;
1572,5;0,38;-0,813;-0,581;-0,162;14,163;0;;;;;;;
1573,125;0,331;-0,816;0,654;-0,163;14,164;0;;;;;;;
1573,75;0,392;-0,813;-0,736;-0,162;14,162;0;;;;;;;
1574,375;0,331;-0,816;1,634;-0,163;14,164;0;;;;;;;
1575;0,384;-0,82;-0,981;-0,164;14,163;0;;;;;;;
1575,625;0,363;-0,814;0,637;-0,162;14,162;0;;;;;;;
1576,25;0,353;-0,818;0,754;-0,163;14,164;0;;;;;;;
1576,875;0,376;-0,817;-0,389;-0,163;14,162;0;;;;;;;
1577,5;0,334;-0,813;-0,512;-0,162;14,164;0;;;;;;;
1578,125;0,381;-0,824;-0,589;-0,164;14,163;0;;;;;;;
1578,75;0,337;-0,81;0,028;-0,162;14,164;0;;;;;;;
1579,375;0,378;-0,813;-0,766;-0,162;14,162;0;;;;;;;
1580;0,352;-0,811;0,228;-0,162;14,163;0;;;;;;;
1580,625;0,335;-0,813;-0,058;-0,162;14,164;0;;;;;;;
1581,25;0,378;-0,817;-0,115;-0,163;14,163;0;;;;;;;
1581,875;0,322;-0,817;-1,215;-0,163;14,163;0;;;;;;;
1582,5;0,371;-0,823;0,28;-0,164;14,164;0;;;;;;;
1583,125;0,325;-0,82;1,56;-0,164;14,163;0;;;;;;;
1583,75;0,35;-0,819;-1,416;-0,163;14,163;0;;;;;;;
1584,375;0,344;-0,821;0,33;-0,164;14,163;0;;;;;;;
1585;0,318;-0,818;-0,969;-0,163;14,164;0;;;;;;;
1585,625;0,378;-0,828;1,729;-0,165;14,164;0;;;;;;;
1586,25;0,324;-0,812;-1,383;-0,162;14,164;0;;;;;;;
1586,875;0,384;-0,821;0,534;-0,164;14,163;0;;;;;;;
1587,5;0,33;-0,815;-0,824;-0,163;14,164;0;;;;;;;
1588,125;0,342;-0,822;1,043;-0,164;14,164;0;;;;;;;
1588,75;0,332;-0,819;-1,197;-0,164;14,163;0;;;;;;;
1589,375;0,308;-0,819;-2,034;-0,163;14,164;0;;;;;;;
1590;0,369;-0,818;-0,003;-0,163;14,163;0;;;;;;;
1590,625;0,319;-0,817;-1,364;-0,163;14,164;0;;;;;;;
1591,25;0,359;-0,822;0,003;-0,164;14,163;0;;;;;;;
1591,875;0,325;-0,82;-0,505;-0,164;14,164;0;;;;;;;
1592,5;0,337;-0,822;1,571;-0,164;14,164;0;;;;;;;
1593,125;0,346;-0,823;-0,726;-0,164;14,163;0;;;;;;;
1593,75;0,3;-0,817;0,09;-0,163;14,164;0;;;;;;;
1594,375;0,359;-0,824;-0,116;-0,165;14,163;0;;;;;;;
1595;0,292;-0,817;1,511;-0,163;14,165;0;;;;;;;
1595,625;0,353;-0,823;-1,891;-0,164;14,163;0;;;;;;;
1596,25;0,331;-0,816;-1,323;-0,163;14,163;0;;;;;;;
1596,875;0,326;-0,813;-0,282;-0,162;14,164;0;;;;;;;
1597,5;0,358;-0,816;-0,164;-0,163;14,164;0;;;;;;;
1598,125;0,293;-0,816;0,215;-0,163;14,164;0;;;;;;;
1598,75;0,349;-0,821;-1,883;-0,164;14,162;0;;;;;;;
1599,375;0,303;-0,823;1,361;-0,164;14,164;0;;;;;;;
1600;0,338;-0,824;-0,48;-0,165;14,164;0;;;;;;;
1600,625;0,324;-0,811;-3,713;-0,162;14,163;0;;;;;;;
1601,25;0,315;-0,816;2,681;-0,163;14,164;0;;;;;;;
1601,875;0,349;-0,816;-1,881;-0,163;14,162;0;;;;;;;
1602,5;0,297;-0,812;-2,364;-0,162;14,163;0;;;;;;;
1603,125;0,365;-0,817;0,978;-0,163;14,162;0;;;;;;;
1603,75;0,305;-0,817;1,742;-0,163;14,163;0;;;;;;;
1604,375;0,339;-0,814;1,938;-0,162;14,164;0;;;;;;;
1605;0,305;-0,823;3,27;-0,164;14,165;0;;;;;;;
1605,625;0,283;-0,842;10,633;-0,168;14,172;0;;;;;;;
1606,25;0,318;-0,86;-1,094;-0,172;14,17;0;;;;;;;
1606,875;0,266;-0,852;-5,27;-0,17;14,168;0;;;;;;;
1607,5;0,342;-0,807;-10,655;-0,161;14,161;0;;;;;;;
1608,125;0,31;-0,812;-1,558;-0,162;14,16;0;;;;;;;
1608,75;0,334;-0,804;1,032;-0,16;14,161;0;;;;;;;
1609,375;0,33;-0,806;-1,595;-0,161;14,161;0;;;;;;;
1610;0,284;-0,807;0,86;-0,161;14,162;0;;;;;;;
1610,625;0,342;-0,81;0,574;-0,162;14,161;0;;;;;;;
1611,25;0,288;-0,808;0,03;-0,161;14,162;0;;;;;;;
1611,875;0,337;-0,81;0,782;-0,162;14,162;0;;;;;;;
1612,5;0,292;-0,808;0,476;-0,161;14,163;0;;;;;;;
1613,125;0,311;-0,815;1,33;-0,163;14,163;0;;;;;;;
1613,75;0,311;-0,813;0,035;-0,162;14,162;0;;;;;;;
1614,375;0,283;-0,81;0,722;-0,162;14,163;0;;;;;;;
1615;0,325;-0,812;-1,593;-0,162;14,161;0;;;;;;;
1615,625;0,282;-0,81;0,609;-0,162;14,163;0;;;;;;;
1616,25;0,335;-0,818;-0,241;-0,163;14,162;0;;;;;;;
1616,875;0,304;-0,815;0,443;-0,163;14,162;0;;;;;;;
1617,5;0,301;-0,812;-0,377;-0,162;14,163;0;;;;;;;
1618,125;0,323;-0,814;-1,238;-0,162;14,161;0;;;;;;;
1618,75;0,274;-0,812;-0,238;-0,162;14,163;0;;;;;;;
1619,375;0,335;-0,816;-0,138;-0,163;14,161;0;;;;;;;
1620;0,274;-0,81;1,147;-0,162;14,163;0;;;;;;;
1620,625;0,326;-0,813;-0,734;-0,162;14,162;0;;;;;;;
1621,25;0,294;-0,811;1,244;-0,162;14,163;0;;;;;;;
1621,875;0,283;-0,811;-0,264;-0,162;14,163;0;;;;;;;
1622,5;0,311;-0,816;-0,924;-0,163;14,162;0;;;;;;;
1623,125;0,262;-0,811;-0,926;-0,162;14,163;0;;;;;;;
1623,75;0,327;-0,817;-0,548;-0,163;14,162;0;;;;;;;
1624,375;0,262;-0,817;0,746;-0,163;14,163;0;;;;;;;
1625;0,305;-0,82;-0,487;-0,164;14,163;0;;;;;;;
1625,625;0,289;-0,819;0,867;-0,163;14,163;0;;;;;;;
1626,25;0,282;-0,816;-1,734;-0,163;14,163;0;;;;;;;
1626,875;0,322;-0,814;-0,889;-0,162;14,161;0;;;;;;;
1627,5;0,258;-0,815;-0,053;-0,163;14,163;0;;;;;;;
1628,125;0,323;-0,815;0,446;-0,163;14,161;0;;;;;;;
1628,75;0,262;-0,81;0,231;-0,162;14,163;0;;;;;;;
1629,375;0,297;-0,807;-0,029;-0,161;14,163;0;;;;;;;
1630;0,281;-0,81;-0,373;-0,162;14,163;0;;;;;;;
1630,625;0,258;-0,813;-1,46;-0,162;14,163;0;;;;;;;
1631,25;0,298;-0,816;1,214;-0,163;14,163;0;;;;;;;
1631,875;0,256;-0,813;-0,733;-0,162;14,164;0;;;;;;;
1632,5;0,319;-0,822;1,577;-0,164;14,162;0;;;;;;;
1633,125;0,262;-0,815;-0,263;-0,163;14,163;0;;;;;;;
1633,75;0,29;-0,823;1,281;-0,164;14,163;0;;;;;;;
1634,375;0,283;-0,816;-2,388;-0,163;14,162;0;;;;;;;
1635;0,254;-0,817;1,536;-0,163;14,163;0;;;;;;;
1635,625;0,311;-0,815;-1,177;-0,163;14,162;0;;;;;;;
1636,25;0,252;-0,812;0,892;-0,162;14,165;0;;;;;;;
1636,875;0,307;-0,816;-0,891;-0,163;14,163;0;;;;;;;
1637,5;0,26;-0,812;-0,231;-0,162;14,163;0;;;;;;;
1638,125;0,279;-0,812;0,271;-0,162;14,164;0;;;;;;;
1638,75;0,283;-0,816;-0,135;-0,163;14,162;0;;;;;;;
1639,375;0,241;-0,814;-0,988;-0,162;14,163;0;;;;;;;
1640;0,303;-0,818;-0,671;-0,163;14,163;0;;;;;;;
1640,625;0,249;-0,816;1,378;-0,163;14,164;0;;;;;;;
1641,25;0,297;-0,818;-0,898;-0,163;14,163;0;;;;;;;
1641,875;0,259;-0,821;-0,498;-0,164;14,163;0;;;;;;;
1642,5;0,27;-0,82;-0,541;-0,164;14,163;0;;;;;;;
1643,125;0,293;-0,816;-0,904;-0,163;14,162;0;;;;;;;
1643,75;0,252;-0,813;-0,123;-0,162;14,163;0;;;;;;;
1644,375;0,297;-0,82;1,199;-0,164;14,163;0;;;;;;;
1645;0,245;-0,82;1,278;-0,164;14,164;0;;;;;;;
1645,625;0,292;-0,817;-0,276;-0,163;14,163;0;;;;;;;
1646,25;0,263;-0,82;1,85;-0,164;14,164;0;;;;;;;
1646,875;0,258;-0,816;-0,201;-0,163;14,164;0;;;;;;;
1647,5;0,293;-0,821;1,201;-0,164;14,162;0;;;;;;;
1648,125;0,243;-0,815;-0,838;-0,163;14,164;0;;;;;;;
1648,75;0,289;-0,82;-1,175;-0,164;14,163;0;;;;;;;
1649,375;0,228;-0,821;-1,043;-0,164;14,163;0;;;;;;;
1650;0,281;-0,821;0,071;-0,164;14,164;0;;;;;;;
1650,625;0,259;-0,824;-0,196;-0,164;14,163;0;;;;;;;
1651,25;0,236;-0,821;0,143;-0,164;14,164;0;;;;;;;
1651,875;0,284;-0,822;0,625;-0,164;14,163;0;;;;;;;
1652,5;0,226;-0,815;-1,468;-0,163;14,164;0;;;;;;;
1653,125;0,276;-0,82;1,673;-0,164;14,164;0;;;;;;;
1653,75;0,23;-0,815;-1,013;-0,163;14,164;0;;;;;;;
1654,375;0,258;-0,819;-1,186;-0,163;14,163;0;;;;;;;
1655;0,249;-0,819;1,754;-0,163;14,164;0;;;;;;;
1655,625;0,228;-0,813;-1,434;-0,162;14,164;0;;;;;;;
1656,25;0,276;-0,816;-0,555;-0,163;14,163;0;;;;;;;
1656,875;0,224;-0,818;1,002;-0,163;14,164;0;;;;;;;
1657,5;0,277;-0,825;-0,064;-0,165;14,164;0;;;;;;;
1658,125;0,232;-0,82;1,127;-0,164;14,163;0;;;;;;;
1658,75;0,255;-0,829;0,787;-0,166;14,164;0;;;;;;;
1659,375;0,251;-0,82;0,232;-0,164;14,163;0;;;;;;;
1660;0,221;-0,822;0,525;-0,164;14,165;0;;;;;;;
1660,625;0,285;-0,821;2,026;-0,164;14,163;0;;;;;;;
1661,25;0,224;-0,816;-2,026;-0,163;14,164;0;;;;;;;
1661,875;0,27;-0,821;-0,072;-0,164;14,163;0;;;;;;;
1662,5;0,232;-0,813;0,861;-0,162;14,164;0;;;;;;;
1663,125;0,249;-0,818;0,659;-0,163;14,164;0;;;;;;;
1663,75;0,251;-0,82;-0,066;-0,164;14,162;0;;;;;;;
1664,375;0,216;-0,814;-0,796;-0,162;14,163;0;;;;;;;
1665;0,273;-0,816;-1,052;-0,163;14,162;0;;;;;;;
1665,625;0,215;-0,818;-0,443;-0,163;14,163;0;;;;;;;
1666,25;0,259;-0,824;0,63;-0,165;14,164;0;;;;;;;
1666,875;0,232;-0,823;0,162;-0,164;14,163;0;;;;;;;
1667,5;0,232;-0,823;0,71;-0,164;14,164;0;;;;;;;
1668,125;0,255;-0,822;0,986;-0,164;14,163;0;;;;;;;
1668,75;0,199;-0,818;-0,808;-0,163;14,164;0;;;;;;;
1669,375;0,264;-0,824;-0,951;-0,165;14,163;0;;;;;;;
1670;0,207;-0,813;-2,618;-0,162;14,163;0;;;;;;;
1670,625;0,255;-0,809;-2,959;-0,161;14,163;0;;;;;;;
1671,25;0,216;-0,78;-11,98;-0,156;14,157;0;;;;;;;
1671,875;0,244;-0,756;-9,78;-0,151;14,15;0;;;;;;;
1672,5;0,288;-0,736;-3,853;-0,147;14,146;0;;;;;;;
1673,125;0,249;-0,725;-2,86;-0,145;14,145;0;;;;;;;
1673,75;0,305;-0,717;-3,897;-0,143;14,142;0;;;;;;;
1674,375;0,254;-0,715;0,703;-0,143;14,143;0;;;;;;;
1675;0,284;-0,713;-3,057;-0,142;14,142;0;;;;;;;
1675,625;0,267;-0,715;0,052;-0,143;14,142;0;;;;;;;
1676,25;0,241;-0,715;0,828;-0,143;14,142;0;;;;;;;
1676,875;0,293;-0,714;0,596;-0,143;14,142;0;;;;;;;
1677,5;0,235;-0,716;2,215;-0,143;14,144;0;;;;;;;
1678,125;0,292;-0,713;-0,352;-0,142;14,142;0;;;;;;;
1678,75;0,23;-0,713;-1,416;-0,142;14,143;0;;;;;;;
1679,375;0,26;-0,711;-1,959;-0,142;14,143;0;;;;;;;
1680;0,259;-0,711;-0,89;-0,142;14,142;0;;;;;;;
1680,625;0,228;-0,706;-1,512;-0,141;14,143;0;;;;;;;
1681,25;0,282;-0,713;-0,783;-0,142;14,142;0;;;;;;;
1681,875;0,232;-0,709;0,078;-0,142;14,143;0;;;;;;;
1682,5;0,281;-0,713;-1,782;-0,142;14,142;0;;;;;;;
1683,125;0,233;-0,712;-0,475;-0,142;14,142;0;;;;;;;
1683,75;0,254;-0,716;-0,858;-0,143;14,143;0;;;;;;;
1684,375;0,26;-0,721;1,971;-0,144;14,143;0;;;;;;;
1685;0,22;-0,721;1,171;-0,144;14,143;0;;;;;;;
1685,625;0,273;-0,72;1,319;-0,144;14,142;0;;;;;;;
1686,25;0,217;-0,712;-0,17;-0,142;14,144;0;;;;;;;
1686,875;0,276;-0,713;-0,758;-0,142;14,142;0;;;;;;;
1687,5;0,236;-0,712;-0,367;-0,142;14,142;0;;;;;;;
1688,125;0,245;-0,707;-0,196;-0,141;14,144;0;;;;;;;
1688,75;0,26;-0,71;-0,799;-0,142;14,142;0;;;;;;;
1689,375;0,215;-0,712;1,752;-0,142;14,143;0;;;;;;;
1690;0,269;-0,716;-0,16;-0,143;14,142;0;;;;;;;
1690,625;0,172;-3,613;3,87;-0,144;14,143;0;;;;;;;
1691,25;0,217;-7,969;-0,789;-0,149;14,143;0;;;;;;;
1691,875;0,165;-10,885;0,303;-0,154;14,144;0;;;;;;;
1692,5;0,149;-15,268;-0,668;-0,164;14,145;0;;;;;;;
1693,125;0,156;-18,189;-3,352;-0,17;14,142;0;;;;;;;
1693,75;0,093;-22,587;-3,069;-0,183;14,141;0;;;;;;;
1694,375;0,13;-25,521;-6,458;-0,192;14,135;0;;;;;;;
1695;0,056;-29,909;-13,689;-0,202;14,128;0;;;;;;;
1695,625;0,089;-32,834;-17,607;-0,209;14,116;0;;;;;;;
1696,25;0,059;-37,188;-32,116;-0,213;14,096;0;;;;;;;
1696,875;0,025;-40,078;-44,085;-0,213;14,07;0;;;;;;;
1697,5;0,082;-44,384;-50,391;-0,208;14,038;0;;;;;;;
1698,125;0,026;-47,267;-27,442;-0,206;14,02;0;;;;;;;
1698,75;0,066;-51,719;-21,322;-0,23;14,006;0;;;;;;;
1699,375;-0,021;-54,668;-25,204;-0,242;13,991;0;;;;;;;
1700;-0,03;-59,131;-22,261;-0,267;13,977;0;;;;;;;
1700,625;-0,081;-62,11;-22,973;-0,285;13,963;0;;;;;;;
1701,25;-0,118;-66,567;-30,496;-0,31;13,944;0;;;;;;;
1701,875;-0,114;-69,546;-33,024;-0,328;13,923;0;;;;;;;
1702,5;-0,212;-74,001;-38,067;-0,352;13,901;0;;;;;;;
1703,125;-0,232;-76,975;-42,859;-0,368;13,874;0;;;;;;;
1703,75;-0,365;-81,412;-49,535;-0,389;13,843;0;;;;;;;
1704,375;-0,409;-84,356;-60,111;-0,4;13,805;0;;;;;;;
1705;-0,432;-88,731;-76,028;-0,408;13,759;0;;;;;;;
1705,625;-0,466;-91,629;-86,596;-0,409;13,704;0;;;;;;;
1706,25;-0,406;-95,952;-94,784;-0,407;13,645;0;;;;;;;
1706,875;-0,436;-98,833;-99,793;-0,405;13,584;0;;;;;;;
1707,5;-0,36;-103,161;-97,747;-0,404;13,522;0;;;;;;;
1708,125;-0,399;-106,049;-97,846;-0,404;13,461;0;;;;;;;
1708,75;-0,416;-110,415;-96,903;-0,41;13,401;0;;;;;;;
1709,375;-0,419;-113,33;-97,375;-0,415;13,341;0;;;;;;;
1710;-0,503;-117,718;-99,094;-0,426;13,278;0;;;;;;;
1710,625;-0,483;-120,644;-99,774;-0,433;13,218;0;;;;;;;
1711,25;-0,556;-125,052;-98,242;-0,448;13,156;0;;;;;;;
1711,875;-0,559;-127,984;-104,635;-0,456;13,091;0;;;;;;;
1712,5;-0,623;-132,395;-107,207;-0,472;13,024;0;;;;;;;
1713,125;-0,647;-135,337;-107,647;-0,482;12,956;0;;;;;;;
1713,75;-0,674;-139,748;-112,103;-0,497;12,889;0;;;;;;;
1714,375;-0,743;-142,697;-112,79;-0,509;12,817;0;;;;;;;
1715;-0,773;-147,104;-120,622;-0,524;12,741;0;;;;;;;
1715,625;-0,824;-150,017;-141,189;-0,528;12,652;0;;;;;;;
1716,25;-0,786;-154,321;-156,276;-0,522;12,555;0;;;;;;;
1716,875;-0,756;-157,15;-165,64;-0,51;12,458;0;;;;;;;
1717,5;-0,745;-161,633;-110,134;-0,54;12,387;0;;;;;;;
1718,125;-0,845;-164,608;-112,967;-0,557;12,317;0;;;;;;;
1718,75;-1,001;-169,139;-108,424;-0,596;12,245;0;;;;;;;
1719,375;-1,148;-172,145;-115,287;-0,62;12,176;0;;;;;;;
1720;-1,266;-176,661;-124,497;-0,656;12,097;0;;;;;;;
1720,625;-1,339;-179,644;-135,815;-0,674;12,013;0;;;;;;;
1721,25;-1,359;-184,091;-148,925;-0,697;11,921;0;;;;;;;
1721,875;-1,332;-187,029;-162,297;-0,707;11,818;0;;;;;;;
1722,5;-1,295;-191,408;-169,422;-0,715;11,716;0;;;;;;;
1723,125;-1,239;-194,335;-172,93;-0,723;11,604;0;;;;;;;
1723,75;-1,232;-198,706;-173,906;-0,73;11,498;0;;;;;;;
1724,375;-1,25;-201,647;-173,926;-0,74;11,388;0;;;;;;;
1725;-1,283;-206,051;-173,161;-0,754;11,28;0;;;;;;;
1725,625;-1,348;-209,011;-173,415;-0,768;11,173;0;;;;;;;
1726,25;-1,382;-213,447;-178,382;-0,789;11,06;0;;;;;;;
1726,875;-1,499;-216,394;-180,044;-0,8;10,951;0;;;;;;;
1727,5;-1,529;-220,827;-189,738;-0,82;10,829;0;;;;;;;
1728,125;-1,596;-223,762;-191,725;-0,829;10,712;0;;;;;;;
1728,75;-1,594;-228,168;-201,827;-0,843;10,585;0;;;;;;;
1729,375;-1,62;-231,089;-208,734;-0,849;10,454;0;;;;;;;
1730;-1,642;-235,454;-218,259;-0,856;10,32;0;;;;;;;
1730,625;-1,586;-238,35;-229,22;-0,857;10,175;0;;;;;;;
1731,25;-1,593;-242,653;-239,113;-0,851;10,03;0;;;;;;;
1731,875;-1,474;-245,533;-242,509;-0,849;9,876;0;;;;;;;
1732,5;-1,496;-249,836;-241,213;-0,842;9,728;0;;;;;;;
1733,125;-1,458;-252,709;-250,64;-0,839;9,569;0;;;;;;;
1733,75;-1,457;-256,98;-266,541;-0,826;9,401;0;;;;;;;
1734,375;-1,445;-259,783;-286,579;-0,809;9,224;0;;;;;;;
1735;-1,33;-261,863;-308,199;-0,771;9,03;0;;;;;;;
1735,625;-1,272;-261,698;-320,301;-0,738;8,832;0;;;;;;;
1736,25;-1,091;-261,43;-321,186;-0,685;8,631;0;;;;;;;
1736,875;-0,989;-261,262;-308,901;-0,651;8,437;0;;;;;;;
1737,5;-0,882;-261,098;-285,237;-0,619;8,258;0;;;;;;;
1738,125;-0,851;-261,058;-260,089;-0,61;8,097;0;;;;;;;
1738,75;-0,985;-261,091;-230,515;-0,617;7,951;0;;;;;;;
1739,375;-1,14;-261,167;-213,948;-0,632;7,818;0;;;;;;;
1740;-1,379;-261,325;-208,783;-0,664;7,685;0;;;;;;;
1740,625;-1,548;-261,416;-211,033;-0,682;7,555;0;;;;;;;
1741,25;-1,685;-261,548;-221,12;-0,708;7,416;0;;;;;;;
1741,875;-1,747;-261,61;-230,938;-0,721;7,271;0;;;;;;;
1742,5;-1,73;-261,647;-241,522;-0,728;7,122;0;;;;;;;
1743,125;-1,719;-261,649;-258,78;-0,728;6,958;0;;;;;;;
1743,75;-1,631;-261,555;-277,713;-0,71;6,79;0;;;;;;;
1744,375;-1,489;-261,497;-275,708;-0,698;6,615;0;;;;;;;
1745;-1,4;-261,397;-272,075;-0,678;6,446;0;;;;;;;
1745,625;-1,326;-258,721;-261,275;-0,67;6,281;0;;;;;;;
1746,25;-1,337;-254,378;-251,319;-0,662;6,122;0;;;;;;;
1746,875;-1,372;-251,445;-267,442;-0,649;5,959;0;;;;;;;
1747,5;-1,34;-247,066;-261,954;-0,634;5,793;0;;;;;;;
1748,125;-1,382;-244,135;-253,855;-0,622;5,638;0;;;;;;;
1748,75;-1,347;-239,765;-253,019;-0,609;5,477;0;;;;;;;
1749,375;-1,386;-236,832;-249,513;-0,596;5,322;0;;;;;;;
1750;-1,314;-232,431;-252,136;-0,577;5,165;0;;;;;;;
1750,625;-1,238;-229,482;-253,366;-0,561;5,006;0;;;;;;;
1751,25;-1,183;-225,04;-251,01;-0,533;4,851;0;;;;;;;
1751,875;-1,068;-222,079;-249,281;-0,515;4,691;0;;;;;;;
1752,5;-1,072;-217,603;-256,399;-0,481;4,534;0;;;;;;;
1753,125;-0,962;-214,6;-265,142;-0,454;4,367;0;;;;;;;
1753,75;-0,925;-210,039;-274,107;-0,402;4,197;0;;;;;;;
1754,375;-0,79;-206,98;-276,931;-0,365;4,025;0;;;;;;;
1755;-0,67;-202,382;-273,821;-0,306;3,853;0;;;;;;;
1755,625;-0,597;-199,323;-262,325;-0,268;3,69;0;;;;;;;
1756,25;-0,486;-194,781;-246,293;-0,22;3,535;0;;;;;;;
1756,875;-0,5;-191,797;-225,957;-0,198;3,394;0;;;;;;;
1757,5;-0,461;-187,377;-207,128;-0,174;3,264;0;;;;;;;
1758,125;-0,52;-184,458;-188,698;-0,165;3,145;0;;;;;;;
1758,75;-0,578;-180,141;-176,082;-0,162;3,034;0;;;;;;;
1759,375;-0,63;-177,278;-165,634;-0,163;2,931;0;;;;;;;
1760;-0,739;-173,005;-158,587;-0,169;2,831;0;;;;;;;
1760,625;-0,789;-170,164;-151,809;-0,175;2,739;0;;;;;;;
1761,25;-0,899;-165,904;-151,211;-0,184;2,643;0;;;;;;;
1761,875;-0,932;-163,063;-148,462;-0,189;2,551;0;;;;;;;
1762,5;-0,957;-158,788;-147,905;-0,195;2,458;0;;;;;;;
1763,125;-0,966;-155,922;-148,546;-0,196;2,365;0;;;;;;;
1763,75;-0,959;-151,617;-146,91;-0,196;2,276;0;;;;;;;
1764,375;-0,967;-148,749;-145,81;-0,196;2,183;0;;;;;;;
1765;-0,956;-144,415;-145,809;-0,19;2,095;0;;;;;;;
1765,625;-0,947;-141,534;-141,84;-0,187;2,004;0;;;;;;;
1766,25;-0,918;-137,191;-142,63;-0,18;1,916;0;;;;;;;
1766,875;-0,904;-134,302;-137,433;-0,176;1,833;0;;;;;;;
1767,5;-0,872;-129,984;-132,49;-0,173;1,747;0;;;;;;;
1768,125;-0,861;-127,086;-127,553;-0,167;1,67;0;;;;;;;
1768,75;-0,836;-122,781;-122,156;-0,167;1,59;0;;;;;;;
1769,375;-0,841;-119,891;-115,54;-0,163;1,519;0;;;;;;;
1770;-0,847;-115,598;-113,979;-0,165;1,448;0;;;;;;;
1770,625;-0,862;-112,734;-104,61;-0,166;1,381;0;;;;;;;
1771,25;-0,892;-108,437;-102,762;-0,168;1,319;0;;;;;;;
1771,875;-0,874;-105,582;-96,688;-0,17;1,255;0;;;;;;;
1772,5;-0,938;-101,271;-96,633;-0,169;1,199;0;;;;;;;
1773,125;-0,915;-98,409;-94,863;-0,17;1,136;0;;;;;;;
1773,75;-0,941;-94,079;-91,947;-0,165;1,081;0;;;;;;;
1774,375;-0,929;-91,207;-93,982;-0,165;1,021;0;;;;;;;
1775;-0,918;-86,873;-90,073;-0,159;0,963;0;;;;;;;
1775,625;-0,904;-83,982;-89,291;-0,154;0,909;0;;;;;;;
1776,25;-0,858;-79,642;-87,899;-0,147;0,85;0;;;;;;;
1776,875;-0,88;-76,733;-87,333;-0,139;0,799;0;;;;;;;
1777,5;-0,824;-72,387;-85,211;-0,131;0,743;0;;;;;;;
1778,125;-0,832;-69,474;-82,223;-0,122;0,694;0;;;;;;;
1778,75;-0,806;-65,117;-78,778;-0,111;0,643;0;;;;;;;
1779,375;-0,756;-62,199;-78,002;-0,102;0,594;0;;;;;;;
1780;-0,761;-57,826;-74,471;-0,088;0,55;0;;;;;;;
1780,625;-0,693;-54,917;-70,535;-0,08;0,501;0;;;;;;;
1781,25;-0,734;-50,52;-68,514;-0,061;0,464;0;;;;;;;
1781,875;-0,654;-47,613;-66,564;-0,054;0,418;0;;;;;;;
1782,5;-0,68;-43,217;-61,91;-0,036;0,381;0;;;;;;;
1783,125;-0,624;-40,293;-60,257;-0,025;0,343;0;;;;;;;
1783,75;-0,593;-35,905;-57,131;-0,008;0,305;0;;;;;;;
1784,375;-0,586;-32,976;-55,9;0,004;0,274;0;;;;;;;
1785;-0,508;-28,602;-49,096;0,018;0,239;0;;;;;;;
1785,625;-0,537;-25,675;-43,503;0,03;0,215;0;;;;;;;
1786,25;-0,476;-21,308;-41,665;0,042;0,187;0;;;;;;;
1786,875;-0,493;-18,378;-41,213;0,054;0,163;0;;;;;;;
1787,5;-0,457;-14,005;-34,97;0,068;0,141;0;;;;;;;
1788,125;-0,408;-11,08;-31,658;0,079;0,12;0;;;;;;;
1788,75;-0,425;-6,695;-26,25;0,095;0,106;0;;;;;;;
1789,375;-0,353;-3,781;-24,226;0,104;0,088;0;;;;;;;
1790;-0,383;0,611;-18,328;0,122;0,077;0;;;;;;;
1790,625;-0,262;0,651;-14,643;0,13;0,065;0;;;;;;;
1791,25;-0,28;0,697;-5,431;0,139;0,063;0;;;;;;;
1791,875;-0,28;0,689;2,732;0,138;0,064;0;;;;;;;
1792,5;-0,28;0,69;-1,745;0,138;0,062;0;;;;;;;
1793,125;-0,343;0,683;1,822;0,136;0,066;0;;;;;;;
1793,75;-0,311;0,673;0,627;0,134;0,063;0;;;;;;;
1794,375;-0,374;0,677;1,318;0,135;0,067;0;;;;;;;
1795;-0,322;0,672;-0,895;0,134;0,065;0;;;;;;;
1795,625;-0,336;0,675;-2,219;0,135;0,065;0;;;;;;;
