Time[ms];"IL.FB([Axis1] Current feedback)[Arms]";"VL.CMD([Axis1] Velocity command)[mm/s]";"VL.FB([Axis1] Velocity feedback)[mm/s]";"PL.ERR([Axis1] Position error)[mm]";"PL.FB([Axis1] Position feedback)[mm]";"IL.BUSFF([Axis1] External feed-forward)[Arms]";;;;#ParentName;#Name;#Type;#Value
780;0,323;-0,927;-0,687;-0,185;14,186;0;;;;;;;
780,625;0,371;-0,924;0,746;-0,184;14,184;0;;;;;;;
781,25;0,325;-0,928;-1,111;-0,185;14,185;0;;;;;;;
781,875;0,344;-0,923;-0,276;-0,184;14,186;0;;;;;;;
782,5;0,352;-0,926;-1,281;-0,185;14,185;0;;;;;;;
783,125;0,305;-0,927;-1,101;-0,185;14,185;0;;;;;;;
783,75;0,372;-0,921;-0,384;-0,184;14,185;0;;;;;;;
784,375;0,307;-0,929;-0,246;-0,185;14,186;0;;;;;;;
785;0,373;-0,922;-0,943;-0,184;14,185;0;;;;;;;
785,625;0,319;-0,926;-1,711;-0,185;14,184;0;;;;;;;
786,25;0,327;-0,926;0,466;-0,185;14,185;0;;;;;;;
786,875;0,344;-0,932;1,963;-0,186;14,185;0;;;;;;;
787,5;0,307;-0,929;-0,637;-0,185;14,185;0;;;;;;;
788,125;0,354;-0,929;0,853;-0,186;14,184;0;;;;;;;
788,75;0,312;-0,933;-1,371;-0,186;14,185;0;;;;;;;
789,375;0,361;-0,926;0,922;-0,185;14,185;0;;;;;;;
790;0,322;-0,927;-1,048;-0,185;14,185;0;;;;;;;
790,625;0,325;-0,922;-0,658;-0,184;14,185;0;;;;;;;
791,25;0,359;-0,926;0,125;-0,185;14,184;0;;;;;;;
791,875;0,292;-0,926;1,201;-0,185;14,186;0;;;;;;;
792,5;0,36;-0,929;1,621;-0,185;14,185;0;;;;;;;
793,125;0,304;-0,932;1,06;-0,186;14,186;0;;;;;;;
793,75;0,344;-0,927;-0,752;-0,185;14,185;0;;;;;;;
794,375;0,329;-0,931;0,161;-0,186;14,186;0;;;;;;;
795;0,31;-0,93;-1,532;-0,186;14,185;0;;;;;;;
795,625;0,35;-0,924;-0,234;-0,184;14,185;0;;;;;;;
796,25;0,304;-0,931;1,243;-0,186;14,186;0;;;;;;;
796,875;0,347;-0,931;-0,222;-0,186;14,184;0;;;;;;;
797,5;0,29;-0,933;-1,073;-0,186;14,185;0;;;;;;;
798,125;0,334;-0,923;0,967;-0,184;14,185;0;;;;;;;
798,75;0,322;-0,924;-0,064;-0,184;14,185;0;;;;;;;
799,375;0,293;-0,926;0,939;-0,185;14,185;0;;;;;;;
800;0,329;-0,927;0,528;-0,185;14,185;0;;;;;;;
800,625;0,289;-0,925;-0,572;-0,185;14,186;0;;;;;;;
801,25;0,342;-0,928;0,505;-0,185;14,185;0;;;;;;;
801,875;0,279;-0,932;-0,501;-0,186;14,186;0;;;;;;;
802,5;0,319;-0,926;0,102;-0,185;14,186;0;;;;;;;
803,125;0,304;-0,937;-0,083;-0,187;14,186;0;;;;;;;
803,75;0,289;-0,928;-1,517;-0,185;14,186;0;;;;;;;
804,375;0,339;-0,931;0,737;-0,186;14,186;0;;;;;;;
805;0,283;-0,936;0,101;-0,187;14,186;0;;;;;;;
805,625;0,332;-0,927;-0,485;-0,185;14,185;0;;;;;;;
806,25;0,284;-0,933;2,801;-0,186;14,186;0;;;;;;;
806,875;0,308;-0,927;-0,1;-0,185;14,185;0;;;;;;;
807,5;0,308;-0,931;-0,978;-0,186;14,186;0;;;;;;;
808,125;0,27;-0,933;2,506;-0,186;14,187;0;;;;;;;
808,75;0,326;-0,925;0,09;-0,185;14,186;0;;;;;;;
809,375;0,276;-0,929;-1,213;-0,186;14,186;0;;;;;;;
810;0,32;-0,921;-1,598;-0,184;14,185;0;;;;;;;
810,625;0,3;-0,933;1,122;-0,186;14,186;0;;;;;;;
811,25;0,293;-0,932;-0,482;-0,186;14,186;0;;;;;;;
811,875;0,31;-0,936;-0,589;-0,187;14,186;0;;;;;;;
812,5;0,26;-0,935;0,042;-0,187;14,187;0;;;;;;;
813,125;0,327;-0,932;0,329;-0,186;14,185;0;;;;;;;
813,75;0,263;-0,934;0,419;-0,186;14,187;0;;;;;;;
814,375;0,315;-0,931;-0,851;-0,186;14,185;0;;;;;;;
815;0,282;-0,932;-1,027;-0,186;14,186;0;;;;;;;
815,625;0,279;-0,932;0,89;-0,186;14,188;0;;;;;;;
816,25;0,305;-0,933;-1,739;-0,186;14,186;0;;;;;;;
816,875;0,254;-0,932;0,353;-0,186;14,188;0;;;;;;;
817,5;0,31;-0,932;-0,939;-0,186;14,185;0;;;;;;;
818,125;0,256;-0,932;0,463;-0,186;14,186;0;;;;;;;
818,75;0,307;-0,928;-0,264;-0,185;14,187;0;;;;;;;
819,375;0,284;-0,939;0,355;-0,187;14,185;0;;;;;;;
820;0,274;-0,931;-1,369;-0,186;14,188;0;;;;;;;
820,625;0,304;-0,935;-0,517;-0,187;14,186;0;;;;;;;
821,25;0,251;-0,936;-0,742;-0,187;14,188;0;;;;;;;
821,875;0,308;-0,932;-0,636;-0,186;14,185;0;;;;;;;
822,5;0,254;-0,935;-0,741;-0,187;14,186;0;;;;;;;
823,125;0,292;-0,924;-1,622;-0,184;14,184;0;;;;;;;
823,75;0,276;-0,935;2,34;-0,187;14,186;0;;;;;;;
824,375;0,254;-0,932;0,139;-0,186;14,186;0;;;;;;;
825;0,297;-0,924;-0,535;-0,184;14,185;0;;;;;;;
825,625;0,249;-0,925;-0,494;-0,185;14,185;0;;;;;;;
826,25;0,305;-0,917;-0,583;-0,183;14,185;0;;;;;;;
826,875;0,259;-0,926;-0,813;-0,185;14,185;0;;;;;;;
827,5;0,279;-0,925;0,737;-0,185;14,185;0;;;;;;;
828,125;0,275;-0,933;0,25;-0,186;14,185;0;;;;;;;
828,75;0,236;-0,941;2,72;-0,188;14,188;0;;;;;;;
829,375;0,294;-0,939;-1,369;-0,187;14,185;0;;;;;;;
830;0,243;-0,929;-4,355;-0,185;14,185;0;;;;;;;
830,625;0,311;-0,878;-17,212;-0,175;14,175;0;;;;;;;
831,25;0,282;-0,89;4,667;-0,178;14,179;0;;;;;;;
831,875;0,298;-0,875;-6,371;-0,175;14,176;0;;;;;;;
832,5;0,304;-0,872;-0,4;-0,174;14,175;0;;;;;;;
833,125;0,255;-0,874;0,176;-0,174;14,176;0;;;;;;;
833,75;0,318;-0,879;1,116;-0,175;14,175;0;;;;;;;
834,375;0,254;-0,886;3,617;-0,177;14,177;0;;;;;;;
835;0,3;-0,884;-2,586;-0,177;14,176;0;;;;;;;
835,625;0,264;-0,889;1,689;-0,177;14,178;0;;;;;;;
836,25;0,27;-0,902;5,28;-0,18;14,181;0;;;;;;;
836,875;0,275;-0,903;0,154;-0,18;14,179;0;;;;;;;
837,5;0,24;-0,879;-10,747;-0,175;14,174;0;;;;;;;
838,125;0,298;-0,879;3,352;-0,175;14,175;0;;;;;;;
838,75;0,249;-0,878;-1,166;-0,175;14,174;0;;;;;;;
839,375;0,308;-0,868;0,637;-0,173;14,174;0;;;;;;;
840;0,278;-0,877;-0,101;-0,175;14,174;0;;;;;;;
840,625;0,274;-0,874;2,285;-0,174;14,176;0;;;;;;;
841,25;0,29;-0,878;0,04;-0,175;14,174;0;;;;;;;
841,875;0,24;-0,871;-1,816;-0,174;14,175;0;;;;;;;
842,5;0,292;-0,876;3,156;-0,175;14,175;0;;;;;;;
843,125;0,232;-0,882;-0,495;-0,176;14,176;0;;;;;;;
843,75;0,288;-0,875;-1,65;-0,175;14,175;0;;;;;;;
844,375;0,262;-0,879;1,122;-0,175;14,175;0;;;;;;;
845;0,254;-0,873;-2,001;-0,174;14,175;0;;;;;;;
845,625;0,29;-0,877;0,706;-0,175;14,174;0;;;;;;;
846,25;0,232;-0,881;1,554;-0,176;14,177;0;;;;;;;
846,875;0,288;-0,879;-0,883;-0,175;14,174;0;;;;;;;
847,5;0,241;-0,879;-1,11;-0,175;14,174;0;;;;;;;
848,125;0,277;-0,873;0,634;-0,174;14,174;0;;;;;;;
848,75;0,252;-0,878;1,284;-0,175;14,175;0;;;;;;;
849,375;0,24;-0,872;-0,204;-0,174;14,176;0;;;;;;;
850;0,279;-0,875;0,863;-0,175;14,174;0;;;;;;;
850,625;0,232;-0,876;-0,455;-0,175;14,175;0;;;;;;;
851,25;0,288;-0,876;0,551;-0,175;14,174;0;;;;;;;
851,875;0,24;-0,876;0,186;-0,175;14,175;0;;;;;;;
852,5;0,255;-0,879;1,174;-0,175;14,175;0;;;;;;;
853,125;0,264;-0,879;0,369;-0,176;14,175;0;;;;;;;
853,75;0,224;-0,878;1,791;-0,175;14,176;0;;;;;;;
854,375;0,288;-0,88;-1,372;-0,176;14,175;0;;;;;;;
855;0,224;-0,882;0,462;-0,176;14,176;0;;;;;;;
855,625;0,282;-0,873;-0,517;-0,174;14,175;0;;;;;;;
856,25;0,23;-0,877;-1,072;-0,175;14,175;0;;;;;;;
856,875;0,248;-0,874;0,436;-0,174;14,176;0;;;;;;;
857,5;0,274;-0,876;-0,833;-0,175;14,174;0;;;;;;;
858,125;0,224;-0,87;-1,435;-0,174;14,175;0;;;;;;;
858,75;0,278;-0,878;0,281;-0,175;14,175;0;;;;;;;
859,375;0,218;-0,879;0,491;-0,176;14,177;0;;;;;;;
860;0,274;-0,879;-0,231;-0,175;14,176;0;;;;;;;
860,625;0,241;-0,88;-1,125;-0,176;14,176;0;;;;;;;
861,25;0,233;-0,878;-0,207;-0,175;14,176;0;;;;;;;
861,875;0,26;-0,881;0,021;-0,176;14,175;0;;;;;;;
862,5;0,214;-0,877;-0,115;-0,175;14,176;0;;;;;;;
863,125;0,269;-0,876;1,378;-0,175;14,175;0;;;;;;;
863,75;0,218;-0,883;-0,226;-0,176;14,176;0;;;;;;;
864,375;0,27;-0,873;0,045;-0,174;14,176;0;;;;;;;
865;0,235;-0,883;0,729;-0,176;14,176;0;;;;;;;
865,625;0,228;-0,876;-0,158;-0,175;14,176;0;;;;;;;
866,25;0,251;-0,88;0,732;-0,176;14,175;0;;;;;;;
866,875;0,202;-0,875;-1,327;-0,175;14,177;0;;;;;;;
867,5;0,259;-0,881;0,782;-0,176;14,176;0;;;;;;;
868,125;0,203;-0,877;-2,121;-0,175;14,176;0;;;;;;;
868,75;0,242;-0,876;-1,215;-0,175;14,175;0;;;;;;;
869,375;0,229;-0,882;-0,964;-0,176;14,175;0;;;;;;;
870;0,216;-0,882;1,344;-0,176;14,177;0;;;;;;;
870,625;0,255;-0,883;-1,791;-0,176;14,175;0;;;;;;;
871,25;0,202;-0,883;-0,503;-0,176;14,177;0;;;;;;;
871,875;0,26;-0,88;1,058;-0,176;14,176;0;;;;;;;
872,5;0,205;-0,885;0,597;-0,177;14,176;0;;;;;;;
873,125;0,229;-0,883;0,615;-0,176;14,176;0;;;;;;;
873,75;0,224;-0,884;-0,471;-0,177;14,175;0;;;;;;;
874,375;0,199;-0,875;-0,361;-0,175;14,177;0;;;;;;;
875;0,247;-0,877;-0,569;-0,175;14,175;0;;;;;;;
875,625;0,199;-0,881;1,342;-0,176;14,176;0;;;;;;;
876,25;0,243;-0,879;-1,32;-0,175;14,176;0;;;;;;;
876,875;0,199;-0,883;0,341;-0,176;14,177;0;;;;;;;
877,5;0,222;-0,884;0,736;-0,176;14,176;0;;;;;;;
878,125;0,222;-0,886;0,338;-0,177;14,176;0;;;;;;;
878,75;0,19;-0,885;-0,847;-0,177;14,177;0;;;;;;;
879,375;0,245;-0,881;-1,332;-0,176;14,175;0;;;;;;;
880;0,188;-0,881;0,15;-0,176;14,176;0;;;;;;;
880,625;0,242;-0,877;-0,329;-0,175;14,175;0;;;;;;;
881,25;0,203;-0,88;-0,86;-0,176;14,175;0;;;;;;;
881,875;0,211;-0,874;-1,06;-0,174;14,176;0;;;;;;;
882,5;0,224;-0,879;0,71;-0,175;14,175;0;;;;;;;
883,125;0,182;-0,873;-1,08;-0,174;14,176;0;;;;;;;
883,75;0,233;-0,879;1,038;-0,176;14,176;0;;;;;;;
884,375;0,179;-0,881;-0,013;-0,176;14,176;0;;;;;;;
885;0,228;-0,88;-0,077;-0,176;14,176;0;;;;;;;
885,625;0,207;-0,888;1,043;-0,177;14,176;0;;;;;;;
886,25;0,195;-0,88;-0,282;-0,176;14,177;0;;;;;;;
886,875;0,214;-0,892;2,308;-0,178;14,177;0;;;;;;;
887,5;0,172;-0,892;-1,534;-0,178;14,177;0;;;;;;;
888,125;0,225;-0,885;0,261;-0,177;14,177;0;;;;;;;
888,75;0,16;-0,887;-0,656;-0,177;14,177;0;;;;;;;
889,375;0,22;-0,877;-1,065;-0,175;14,175;0;;;;;;;
890;0,186;-0,888;1,618;-0,177;14,177;0;;;;;;;
890,625;0,183;-0,882;-0,396;-0,176;14,177;0;;;;;;;
891,25;0,222;-0,885;0,442;-0,177;14,176;0;;;;;;;
891,875;0,171;-0,884;-0,051;-0,177;14,178;0;;;;;;;
892,5;0,226;-0,88;-0,787;-0,176;14,176;0;;;;;;;
893,125;0,175;-0,886;1,304;-0,177;14,177;0;;;;;;;
893,75;0,21;-0,882;-0,42;-0,176;14,176;0;;;;;;;
894,375;0,188;-0,889;-0,344;-0,178;14,176;0;;;;;;;
895;0,177;-0,883;-1,48;-0,176;14,176;0;;;;;;;
895,625;0,211;-0,886;0,731;-0,177;14,176;0;;;;;;;
896,25;0,158;-0,889;0,321;-0,178;14,178;0;;;;;;;
896,875;0,217;-0,881;-2,808;-0,176;14,175;0;;;;;;;
897,5;0,167;-0,888;1,02;-0,177;14,177;0;;;;;;;
898,125;0,19;-0,885;0,252;-0,177;14,177;0;;;;;;;
898,75;0,19;-0,881;-2,038;-0,176;14,177;0;;;;;;;
899,375;0,16;-0,877;-0,908;-0,175;14,177;0;;;;;;;
900;0,215;-0,883;0,676;-0,176;14,176;0;;;;;;;
900,625;0,16;-0,885;-0,705;-0,177;14,177;0;;;;;;;
901,25;0,213;-0,884;1,035;-0,176;14,177;0;;;;;;;
901,875;0,162;-0,889;-0,318;-0,178;14,176;0;;;;;;;
902,5;0,177;-0,884;-1,089;-0,176;14,178;0;;;;;;;
903,125;0,186;-0,892;0,246;-0,178;14,177;0;;;;;;;
903,75;0,156;-0,893;0,46;-0,178;14,178;0;;;;;;;
904,375;0,199;-0,886;-1,838;-0,177;14,176;0;;;;;;;
905;0,148;-0,895;1,062;-0,179;14,177;0;;;;;;;
905,625;0,205;-0,886;0,62;-0,177;14,177;0;;;;;;;
906,25;0,165;-0,894;0,814;-0,178;14,177;0;;;;;;;
906,875;0,175;-0,886;-0,761;-0,177;14,177;0;;;;;;;
907,5;0,198;-0,882;0,863;-0,176;14,177;0;;;;;;;
908,125;0,146;-0,885;-0,577;-0,177;14,178;0;;;;;;;
908,75;0,201;-0,883;0,615;-0,176;14,177;0;;;;;;;
909,375;0,138;-0,887;-1,324;-0,177;14,178;0;;;;;;;
910;0,194;-0,88;-1,587;-0,176;14,177;0;;;;;;;
910,625;0,158;-0,891;0,369;-0,178;14,177;0;;;;;;;
911,25;0,162;-0,889;-0,542;-0,177;14,178;0;;;;;;;
911,875;0,184;-0,893;-0,685;-0,178;14,177;0;;;;;;;
912,5;0,147;-0,892;-0,209;-0,178;14,177;0;;;;;;;
913,125;0,195;-0,891;0,961;-0,178;14,177;0;;;;;;;
913,75;0,127;-0,883;-3,615;-0,176;14,175;0;;;;;;;
914,375;0,196;-0,856;-4,895;-0,171;14,172;0;;;;;;;
915;0,173;-0,831;-11,936;-0,166;14,165;0;;;;;;;
915,625;0,181;-0,803;-5,349;-0,16;14,161;0;;;;;;;
916,25;0,216;-0,804;-1,354;-0,161;14,16;0;;;;;;;
916,875;0,176;-0,78;-8,086;-0,156;14,157;0;;;;;;;
917,5;0,226;-0,783;1,48;-0,156;14,156;0;;;;;;;
918,125;0,165;-0,784;-0,965;-0,156;14,157;0;;;;;;;
918,75;0,207;-0,783;-1,34;-0,156;14,156;0;;;;;;;
919,375;0,196;-0,78;-1,791;-0,156;14,155;0;;;;;;;
920;0,172;-0,78;0,548;-0,156;14,156;0;;;;;;;
920,625;0,217;-0,779;-1,096;-0,156;14,154;0;;;;;;;
921,25;0,158;-0,779;0,028;-0,156;14,155;0;;;;;;;
921,875;0,22;-0,781;2,03;-0,156;14,155;0;;;;;;;
922,5;0,164;-0,777;-2,043;-0,155;14,155;0;;;;;;;
923,125;0,19;-0,772;-0,164;-0,154;14,154;0;;;;;;;
923,75;0,19;-0,77;-0,466;-0,154;14,153;0;;;;;;;
924,375;0,158;-0,768;0,787;-0,153;14,155;0;;;;;;;
925;0,213;-0,769;-0,052;-0,154;14,153;0;;;;;;;
925,625;0,167;-0,773;0,899;-0,154;14,155;0;;;;;;;
926,25;0,209;-0,767;0,299;-0,153;14,154;0;;;;;;;
926,875;0,176;-0,772;-0,207;-0,154;14,154;0;;;;;;;
927,5;0,192;-0,77;-0,752;-0,154;14,153;0;;;;;;;
928,125;0,194;-0,777;0,428;-0,155;14,155;0;;;;;;;
928,75;0,162;-0,773;0,238;-0,154;14,155;0;;;;;;;
929,375;0,209;-0,773;-0,519;-0,154;14,153;0;;;;;;;
930;0,152;-0,772;0,257;-0,154;14,154;0;;;;;;;
930,625;0,207;-0,765;-1,768;-0,153;14,152;0;;;;;;;
931,25;0,181;-0,764;-0,136;-0,153;14,152;0;;;;;;;
931,875;0,184;-0,762;-0,429;-0,152;14,153;0;;;;;;;
932,5;0,201;-0,758;-1,129;-0,151;14,153;0;;;;;;;
933,125;0,156;-0,759;-0,931;-0,152;14,152;0;;;;;;;
933,75;0,203;-0,761;-0,493;-0,152;14,151;0;;;;;;;
934,375;0,156;-0,762;-0,095;-0,152;14,152;0;;;;;;;
935;0,203;-0,761;-0,27;-0,152;14,151;0;;;;;;;
935,625;0,183;-0,764;0,818;-0,152;14,152;0;;;;;;;
936,25;0,169;-0,763;0,379;-0,152;14,153;0;;;;;;;
936,875;0,194;-0,763;-0,853;-0,152;14,151;0;;;;;;;
937,5;0,139;-0,761;-0,92;-0,152;14,152;0;;;;;;;
938,125;0,209;-0,759;-0,461;-0,151;14,152;0;;;;;;;
938,75;0,143;-0,755;-2,156;-0,151;14,151;0;;;;;;;
939,375;0,188;-0,752;-0,249;-0,15;14,15;0;;;;;;;
940;0,176;-0,753;0,969;-0,15;14,15;0;;;;;;;
940,625;0,157;-0,75;-1,327;-0,15;14,15;0;;;;;;;
941,25;0,205;-0,749;-0,68;-0,15;14,149;0;;;;;;;
941,875;0,148;-0,748;0,789;-0,149;14,15;0;;;;;;;
942,5;0,207;-0,745;0,02;-0,149;14,149;0;;;;;;;
943,125;0,141;-0,746;-0,269;-0,149;14,15;0;;;;;;;
943,75;0,18;-0,749;-0,135;-0,149;14,149;0;;;;;;;
944,375;0,165;-0,751;-0,26;-0,15;14,149;0;;;;;;;
945;0,146;-0,742;-1,604;-0,148;14,149;0;;;;;;;
945,625;0,19;-0,742;0,308;-0,148;14,147;0;;;;;;;
946,25;0,145;-0,746;0,203;-0,149;14,148;0;;;;;;;
946,875;0,173;-5,087;1,181;-0,15;14,148;0;;;;;;;
947,5;0,106;-7,988;-2,145;-0,153;14,146;0;;;;;;;
948,125;0,134;-12,339;-5,338;-0,156;14,143;0;;;;;;;
948,75;0,122;-15,244;-9,428;-0,159;14,137;0;;;;;;;
949,375;0,075;-19,593;-13,571;-0,162;14,131;0;;;;;;;
950;0,123;-22,493;-16,754;-0,164;14,119;0;;;;;;;
950,625;0,067;-26,846;-20,91;-0,168;14,108;0;;;;;;;
951,25;0,106;-29,737;-26,033;-0,168;14,091;0;;;;;;;
951,875;0,058;-34,084;-30,827;-0,17;14,071;0;;;;;;;
952,5;0,067;-36,981;-31,549;-0,172;14,053;0;;;;;;;
953,125;0,079;-41,406;-7,447;-0,19;14,046;0;;;;;;;
953,75;-0,009;-44,37;-10,105;-0,205;14,04;0;;;;;;;
954,375;0,013;-48,833;-10,536;-0,23;14,034;0;;;;;;;
955;-0,088;-51,814;-15,162;-0,249;14,026;0;;;;;;;
955,625;-0,066;-56,276;-16,831;-0,274;14,014;0;;;;;;;
956,25;-0,136;-59,257;-23,066;-0,292;14;0;;;;;;;
956,875;-0,164;-63,712;-26,107;-0,317;13,984;0;;;;;;;
957,5;-0,198;-66,688;-30,903;-0,334;13,965;0;;;;;;;
958,125;-0,319;-71,141;-33,649;-0,357;13,943;0;;;;;;;
958,75;-0,349;-74,095;-44,069;-0,37;13,915;0;;;;;;;
959,375;-0,474;-78,51;-53,772;-0,386;13,883;0;;;;;;;
960;-0,466;-81,432;-65,246;-0,393;13,84;0;;;;;;;
960,625;-0,492;-85,788;-78,157;-0,397;13,794;0;;;;;;;
961,25;-0,481;-88,676;-85,372;-0,397;13,74;0;;;;;;;
961,875;-0,431;-93,001;-90,153;-0,395;13,683;0;;;;;;;
962,5;-0,477;-95,882;-92,497;-0,393;13,626;0;;;;;;;
963,125;-0,41;-100,216;-95,858;-0,393;13,567;0;;;;;;;
963,75;-0,473;-103,119;-94,234;-0,396;13,509;0;;;;;;;
964,375;-0,461;-107,485;-92,86;-0,402;13,449;0;;;;;;;
965;-0,488;-110,399;-92,598;-0,407;13,392;0;;;;;;;
965,625;-0,528;-114,786;-94,715;-0,417;13,333;0;;;;;;;
966,25;-0,529;-117,714;-97,613;-0,425;13,273;0;;;;;;;
966,875;-0,594;-122,107;-99,035;-0,437;13,211;0;;;;;;;
967,5;-0,593;-125,036;-105,406;-0,445;13,146;0;;;;;;;
968,125;-0,654;-129,38;-122,548;-0,447;13,068;0;;;;;;;
968,75;-0,631;-132,245;-140,718;-0,442;12,982;0;;;;;;;
969,375;-0,549;-136,483;-158,515;-0,422;12,883;0;;;;;;;
970;-0,53;-139,447;-89,842;-0,437;12,821;0;;;;;;;
970,625;-0,576;-143,913;-95,806;-0,464;12,761;0;;;;;;;
971,25;-0,739;-146,926;-87,148;-0,488;12,704;0;;;;;;;
971,875;-0,896;-151,472;-87,954;-0,531;12,65;0;;;;;;;
972,5;-1,072;-154,492;-94,873;-0,556;12,59;0;;;;;;;
973,125;-1,163;-159,002;-106,831;-0,592;12,523;0;;;;;;;
973,75;-1,217;-161,984;-116,74;-0,61;12,451;0;;;;;;;
974,375;-1,255;-166,45;-125,295;-0,636;12,372;0;;;;;;;
975;-1,256;-169,415;-132,13;-0,651;12,291;0;;;;;;;
975,625;-1,289;-173,835;-141,355;-0,669;12,202;0;;;;;;;
976,25;-1,314;-176,798;-140,818;-0,683;12,115;0;;;;;;;
976,875;-1,349;-181,217;-146,954;-0,7;12,023;0;;;;;;;
977,5;-1,355;-184,156;-156,404;-0,71;11,924;0;;;;;;;
978,125;-1,367;-188,564;-157,414;-0,725;11,828;0;;;;;;;
978,75;-1,348;-191,495;-164,661;-0,733;11,722;0;;;;;;;
979,375;-1,362;-195,909;-167,17;-0,749;11,621;0;;;;;;;
980;-1,379;-198,85;-168,463;-0,759;11,515;0;;;;;;;
980,625;-1,415;-203,29;-167,399;-0,78;11,41;0;;;;;;;
981,25;-1,47;-206,235;-169,736;-0,791;11,306;0;;;;;;;
981,875;-1,484;-210,675;-175,293;-0,812;11,194;0;;;;;;;
982,5;-1,559;-213,625;-176,66;-0,824;11,087;0;;;;;;;
983,125;-1,594;-218,046;-183,579;-0,842;10,969;0;;;;;;;
983,75;-1,669;-220,992;-188,687;-0,853;10,854;0;;;;;;;
984,375;-1,705;-225,395;-195,479;-0,866;10,731;0;;;;;;;
985;-1,752;-228,338;-201,395;-0,877;10,607;0;;;;;;;
985,625;-1,774;-232,722;-203,785;-0,887;10,479;0;;;;;;;
986,25;-1,758;-235,644;-212,045;-0,894;10,345;0;;;;;;;
986,875;-1,812;-239,997;-225,704;-0,897;10,207;0;;;;;;;
987,5;-1,732;-242,879;-236,061;-0,896;10,057;0;;;;;;;
988,125;-1,714;-247,208;-237,903;-0,895;9,912;0;;;;;;;
988,75;-1,646;-250,09;-239,324;-0,893;9,761;0;;;;;;;
989,375;-1,669;-254,418;-246,867;-0,892;9,605;0;;;;;;;
990;-1,649;-257,266;-260,664;-0,884;9,444;0;;;;;;;
990,625;-1,601;-261,49;-282,436;-0,861;9,266;0;;;;;;;
991,25;-1,574;-262,195;-302,456;-0,837;9,079;0;;;;;;;
991,875;-1,43;-261,958;-315,466;-0,79;8,882;0;;;;;;;
992,5;-1,356;-261,786;-320,074;-0,756;8,682;0;;;;;;;
993,125;-1,182;-261,546;-311,209;-0,708;8,488;0;;;;;;;
993,75;-1,064;-261,433;-289,956;-0,685;8,307;0;;;;;;;
994,375;-1,051;-261,366;-261,538;-0,672;8,142;0;;;;;;;
995;-1,091;-261,385;-236,206;-0,676;7,993;0;;;;;;;
995,625;-1,309;-261,483;-221,001;-0,695;7,854;0;;;;;;;
996,25;-1,487;-261,564;-214,787;-0,712;7,72;0;;;;;;;
996,875;-1,672;-261,68;-217,655;-0,735;7,583;0;;;;;;;
997,5;-1,793;-261,756;-222,597;-0,75;7,445;0;;;;;;;
998,125;-1,857;-261,844;-226,728;-0,767;7,303;0;;;;;;;
998,75;-1,894;-261,876;-238,661;-0,774;7,153;0;;;;;;;
999,375;-1,885;-261,893;-249,219;-0,777;7,001;0;;;;;;;
1000;-1,838;-261,869;-261,58;-0,772;6,834;0;;;;;;;
1000,625;-1,752;-261,802;-272,089;-0,759;6,666;0;;;;;;;
1001,25;-1,638;-261,748;-268,07;-0,748;6,499;0;;;;;;;
1001,875;-1,583;-257,651;-256,918;-0,743;6,338;0;;;;;;;
1002,5;-1,559;-254,759;-248,232;-0,738;6,184;0;;;;;;;
1003,125;-1,589;-250,456;-239,996;-0,738;6,03;0;;;;;;;
1003,75;-1,661;-247,547;-260,015;-0,73;5,877;0;;;;;;;
1004,375;-1,652;-243,177;-252,086;-0,717;5,717;0;;;;;;;
1005;-1,68;-240,271;-247,829;-0,71;5,565;0;;;;;;;
1005,625;-1,635;-235,892;-243,279;-0,695;5,412;0;;;;;;;
1006,25;-1,631;-232,965;-248,251;-0,683;5,257;0;;;;;;;
1006,875;-1,562;-228,54;-250,215;-0,659;5,101;0;;;;;;;
1007,5;-1,446;-225,586;-250,962;-0,642;4,944;0;;;;;;;
1008,125;-1,413;-221,158;-245,752;-0,617;4,794;0;;;;;;;
1008,75;-1,318;-218,198;-246,697;-0,599;4,637;0;;;;;;;
1009,375;-1,333;-213,731;-255,037;-0,567;4,48;0;;;;;;;
1010;-1,217;-210,704;-266,031;-0,535;4,315;0;;;;;;;
1010,625;-1,133;-206,144;-270,832;-0,484;4,145;0;;;;;;;
1011,25;-1,027;-203,071;-275,691;-0,444;3,974;0;;;;;;;
1011,875;-0,875;-198,473;-269,811;-0,385;3,805;0;;;;;;;
1012,5;-0,821;-195,42;-256,934;-0,348;3,644;0;;;;;;;
1013,125;-0,71;-190,892;-241,464;-0,303;3,494;0;;;;;;;
1013,75;-0,708;-187,913;-220,25;-0,282;3,355;0;;;;;;;
1014,375;-0,689;-183,494;-204,868;-0,259;3,226;0;;;;;;;
1015;-0,718;-180,581;-188,507;-0,25;3,108;0;;;;;;;
1015,625;-0,787;-176,247;-175,756;-0,244;2,996;0;;;;;;;
1016,25;-0,845;-173,383;-165,466;-0,245;2,895;0;;;;;;;
1016,875;-0,968;-169,09;-158,747;-0,247;2,794;0;;;;;;;
1017,5;-1,011;-166,231;-157,258;-0,249;2,697;0;;;;;;;
1018,125;-1,084;-161,929;-152,917;-0,249;2,6;0;;;;;;;
1018,75;-1,099;-159,066;-152,489;-0,251;2,505;0;;;;;;;
1019,375;-1,098;-154,749;-149,041;-0,248;2,411;0;;;;;;;
1020;-1,1;-151,867;-150,831;-0,246;2,317;0;;;;;;;
1020,625;-1,11;-147,551;-147,868;-0,243;2,228;0;;;;;;;
