sep=,
"Time","Egasi1_maxForce TestiranjeAktuatorja_13092024","Egasi1_minForce TestiranjeAktuatorja_13092024","Egasi_Temperatura TestiranjeAktuatorja_13092024","PresaDelujeINT TestiranjeAktuatorja_13092024","PresaHitrost TestiranjeAktuatorja_13092024","PresaStevec TestiranjeAktuatorja_13092024","Rezerva TestiranjeAktuatorja_13092024","Temperatura okolice TestiranjeAktuatorja_13092024","Temperatura okolice RTD TestiranjeAktuatorja_13092024","Temperatura orodja 1 TestiranjeAktuatorja_13092024","Temperatura orodja 2 TestiranjeAktuatorja_13092024"
2024-10-14 09:15:41,25.7,-4.21,39.3,1,0,7,-1,23.1,22.9,27.3,22
2024-10-14 09:15:42,25.7,-4.24,39.3,1,0,7,-1,23.1,22.9,27.3,22
2024-10-14 09:15:43,25.6,-4.24,39.3,1,0,7,-1,23.1,22.9,27.3,22
2024-10-14 09:15:44,25.7,-4.29,39.3,1,0,7,-1,23.1,22.9,27.3,22
2024-10-14 09:15:45,25.5,-4.26,39.3,1,0,7,-1,23.1,22.9,27.2,21.9
2024-10-14 09:15:46,25.8,-4.34,39.3,1,0,7,-1,23.1,22.9,27.2,21.9
2024-10-14 09:15:47,25.7,-4.28,39.3,1,0,7,-1,23.1,22.9,27.3,21.9
2024-10-14 09:15:48,25.6,-4.21,39.3,1,0,7,-1,23.1,22.9,27.3,21.9
2024-10-14 09:15:49,25.7,-4.31,39.3,1,0,7,-1,23.1,22.9,27.3,21.9
2024-10-14 09:15:50,25.6,-4.44,39.3,1,0,7,-1,23.1,22.9,27.3,21.9
2024-10-14 09:15:51,25.6,-4.23,39.3,1,0,7,-1,23.1,22.9,27.3,21.9
2024-10-14 09:15:52,25.7,-4.26,39.3,1,0,7,-1,23,22.9,27.3,21.9
2024-10-14 09:15:53,25.7,-4.36,39.3,1,0,7,-1,23,22.9,27.3,21.9
2024-10-14 09:15:54,25.8,-4.17,39.3,1,0,7,-1,23,22.9,27.3,21.9
2024-10-14 09:15:55,25.7,-4.06,39.3,1,0,7,-1,23,22.9,27.3,21.9
2024-10-14 09:15:56,25.7,-4.13,39.3,1,0,7,-1,23,22.9,27.3,21.9
2024-10-14 09:15:57,25.6,-4.38,39.3,1,0,7,-1,23,22.9,27.3,21.9
2024-10-14 09:15:58,25.6,-4.36,39.3,1,0,7,-1,23,22.9,27.3,21.9
2024-10-14 09:15:59,25.5,-4.30,39.3,1,0,7,-1,23,22.9,27.3,21.9
2024-10-14 09:16:00,25.7,-4.35,39.3,1,0,7,-1,23,22.9,27.3,21.9
2024-10-14 09:16:01,25.6,-3.99,39.3,1,0,7,-1,23,22.9,27.3,21.9
2024-10-14 09:16:02,25.6,-4.08,39.3,1,0,7,-1,23,22.9,27.3,21.9
2024-10-14 09:16:03,25.6,-4.35,39.3,1,0,7,-1,23,22.9,27.3,21.9
2024-10-14 09:16:04,25.6,-4.39,39.3,1,0,7,-1,22.8,22.9,27.3,21.9
2024-10-14 09:16:05,25.6,-4.20,39.3,1,0,7,-1,22.8,22.9,27.3,21.9
2024-10-14 09:16:06,25.6,-4.17,39.3,1,0,7,-1,22.8,22.9,27.3,21.9
2024-10-14 09:16:07,25.7,-4.15,39.3,1,0,7,-1,22.8,22.9,27.3,21.9
2024-10-14 09:16:08,25.7,-4.25,39.3,1,0,7,-1,22.8,22.9,27.3,21.9
2024-10-14 09:16:09,25.6,-4.02,39.3,1,0,7,-1,22.8,22.9,27.3,22
2024-10-14 09:16:10,25.6,-4.27,39.3,1,0,7,-1,23,22.9,27.4,22
2024-10-14 09:16:11,25.6,-4.36,39.3,1,0,7,-1,23,22.9,27.4,22
2024-10-14 09:16:12,25.6,-4.10,39.3,1,0,7,-1,23,22.9,27.4,22
2024-10-14 09:16:13,25.6,-4.27,39.3,1,0,7,-1,23,22.9,27.4,22
2024-10-14 09:16:14,25.7,-4.28,39.3,1,0,7,-1,23,22.9,27.4,22
2024-10-14 09:16:15,25.6,-4.21,39.3,1,0,7,-1,23,22.9,27.3,22
2024-10-14 09:16:16,25.7,-4.23,39.3,1,0,7,-1,23,22.9,27.3,22
2024-10-14 09:16:17,25.7,-4.36,39.3,1,0,7,-1,23.1,22.9,27.3,22
2024-10-14 09:16:18,25.7,-4.18,39.3,1,0,7,-1,23.1,22.9,27.3,22
2024-10-14 09:16:19,25.6,-4.18,39.3,1,0,7,-1,23.1,22.9,27.3,22
2024-10-14 09:16:20,25.7,-4.20,39.3,1,0,7,-1,23.1,22.9,27.3,22
2024-10-14 09:16:21,25.6,-4.27,39.3,1,0,7,-1,23.1,22.9,27.3,22
2024-10-14 09:16:22,25.8,-4.18,39.3,1,0,7,-1,23,22.9,27.3,22
2024-10-14 09:16:23,25.7,-4.22,39.3,1,0,7,-1,23,22.9,27.3,21.9
2024-10-14 09:16:24,25.7,-4.28,39.3,1,0,7,-1,23,22.9,27.3,21.9
2024-10-14 09:16:25,25.6,-4.09,39.3,1,0,7,-1,23,22.9,27.3,21.9
2024-10-14 09:16:26,25.6,-4.28,39.3,1,0,7,-1,23,22.9,27.3,21.9
2024-10-14 09:16:27,25.7,-4.10,39.3,1,0,7,-1,23,22.9,27.3,21.9
2024-10-14 09:16:28,25.6,-4.09,39.3,1,0,7,-1,23,22.9,27.3,22
2024-10-14 09:16:29,25.7,-4.07,39.3,1,0,7,-1,23,22.9,27.3,22
2024-10-14 09:16:30,25.6,-4.17,39.3,1,0,7,-1,23,22.9,27.3,22
2024-10-14 09:16:31,25.5,-4.12,39.3,1,0,7,-1,23,22.9,27.3,22
2024-10-14 09:16:32,25.6,-4.11,39.3,1,0,7,-1,23,22.9,27.3,22
2024-10-14 09:16:33,25.5,-4.14,39.3,1,0,7,-1,23,22.9,27.3,22
2024-10-14 09:16:34,25.6,-3.93,39.3,1,0,7,-1,23,22.9,27.3,22
2024-10-14 09:16:35,25.7,-4.04,39.3,1,0,7,-1,23.1,22.9,27.3,22
2024-10-14 09:16:36,25.7,-3.97,39.3,1,0,7,-1,23.1,22.9,27.3,22
2024-10-14 09:16:37,25.6,-4.16,39.3,1,0,7,-1,23.1,22.9,27.3,22
2024-10-14 09:16:38,25.6,-4.37,39.3,1,0,7,-1,23.1,22.9,27.3,22
2024-10-14 09:16:39,25.5,-4.18,39.3,1,0,7,-1,23.1,22.9,27.3,22
2024-10-14 09:16:40,25.6,-4.25,39.3,1,0,7,-1,23.1,22.9,27.3,22
2024-10-14 09:16:41,25.7,-4.06,39.3,1,0,7,-1,23,22.9,27.3,22
2024-10-14 09:16:42,25.7,-4.15,39.3,1,0,7,-1,23,22.9,27.3,22
2024-10-14 09:16:43,25.7,-4.01,39.3,1,0,7,-1,23,22.9,27.3,22
2024-10-14 09:16:44,25.6,-4.25,39.3,1,0,7,-1,23,22.9,27.3,22
2024-10-14 09:16:45,25.6,-4.51,39.3,1,0,7,-1,23,22.9,27.3,22
2024-10-14 09:16:46,25.5,-4.22,39.3,1,0,7,-1,23,22.9,27.3,21.9
2024-10-14 09:16:47,25.4,-4.16,39.3,1,0,7,-1,23,22.9,27.3,21.9
2024-10-14 09:16:48,25.6,-4.13,39.3,1,0,7,-1,23,22.9,27.3,21.9
2024-10-14 09:16:49,25.6,-4.12,39.3,1,0,7,-1,23,22.9,27.3,21.9
2024-10-14 09:16:50,25.6,-4.04,39.3,1,0,7,-1,23.1,22.9,27.3,21.9
2024-10-14 09:16:51,25.7,-4.19,39.3,1,0,7,-1,23,22.9,27.3,21.9
2024-10-14 09:16:52,25.6,-4.18,39.3,1,0,7,-1,23,22.9,27.2,21.8
2024-10-14 09:16:53,25.6,-4.11,39.3,1,0,7,-1,23,22.9,27.2,21.8
2024-10-14 09:16:54,25.5,-4.01,39.3,1,0,7,-1,23,22.9,27.2,21.8
2024-10-14 09:16:55,25.7,-4.24,39.3,1,0,7,-1,23,22.9,27.2,21.8
2024-10-14 09:16:56,25.7,-4.12,39.3,1,0,7,-1,23,22.9,27.2,21.8
2024-10-14 09:16:57,25.6,-3.99,39.3,1,0,7,-1,23,22.9,27.2,21.8
2024-10-14 09:16:58,25.6,-4.10,39.3,1,0,7,-1,23,22.9,27.3,21.8
2024-10-14 09:16:59,25.5,-4.16,39.3,1,0,7,-1,23.1,22.9,27.3,21.9
2024-10-14 09:17:00,25.6,-4.17,39.3,1,0,7,-1,23.1,22.9,27.3,21.9
2024-10-14 09:17:01,25.5,-4.00,39.3,1,0,7,-1,23.1,22.9,27.3,21.9
2024-10-14 09:17:02,25.6,-4.14,39.3,1,0,7,-1,23.1,22.9,27.3,21.9
2024-10-14 09:17:03,25.6,-4.07,39.3,1,0,7,-1,23.1,22.9,27.3,21.9
2024-10-14 09:17:04,25.6,-4.14,39.3,1,0,7,-1,23.1,22.9,27.3,22
2024-10-14 09:17:05,25.5,-4.20,39.3,1,0,7,-1,22.9,22.9,27.3,22
2024-10-14 09:17:06,25.6,-4.25,39.3,1,0,7,-1,22.9,22.9,27.3,22
2024-10-14 09:17:07,25.6,-4.16,39.3,1,0,7,-1,22.9,22.9,27.3,22
2024-10-14 09:17:08,25.7,-4.23,39.3,1,0,7,-1,22.9,22.9,27.3,22
2024-10-14 09:17:09,25.7,-4.05,39.3,1,0,7,-1,22.9,22.9,27.3,22
2024-10-14 09:17:10,25.7,-4.14,39.3,1,0,7,-1,22.9,22.9,27.3,22
2024-10-14 09:17:11,25.5,-4.07,39.3,1,0,7,-1,22.9,22.9,27.3,22
2024-10-14 09:17:12,25.6,-4.27,39.3,1,0,7,-1,22.8,22.9,27.3,22
2024-10-14 09:17:13,25.6,-4.17,39.3,1,0,7,-1,22.8,22.9,27.3,22
2024-10-14 09:17:14,25.6,-4.16,39.3,1,0,7,-1,22.8,22.9,27.3,22
2024-10-14 09:17:15,25.5,-4.21,39.3,1,0,7,-1,22.8,22.9,27.3,22
2024-10-14 09:17:16,25.6,-4.04,39.3,1,0,7,-1,22.8,22.9,27.3,22
2024-10-14 09:17:17,25.7,-3.91,39.3,1,0,7,-1,23,22.9,27.3,21.9
2024-10-14 09:17:18,25.6,-4.09,39.3,1,0,7,-1,23,22.9,27.3,21.9
2024-10-14 09:17:19,25.5,-4.03,39.3,1,0,7,-1,23,22.9,27.3,21.9
2024-10-14 09:17:20,25.5,-4.19,39.3,1,0,7,-1,23,22.9,27.3,21.9
2024-10-14 09:17:21,25.4,-4.24,39.3,1,0,7,-1,23,22.9,27.3,21.9
2024-10-14 09:17:22,25.5,-4.11,39.3,1,0,7,-1,23,22.9,27.3,22
2024-10-14 09:17:23,25.5,-4.11,39.3,1,0,7,-1,23,22.9,27.3,22
2024-10-14 09:17:24,25.6,-4.12,39.3,1,0,7,-1,23.1,22.9,27.3,22
2024-10-14 09:17:25,25.5,-3.89,39.3,1,0,7,-1,23.1,22.9,27.3,22
2024-10-14 09:17:26,25.4,-3.99,39.3,1,0,7,-1,23.1,22.9,27.3,22
2024-10-14 09:17:27,25.5,-4.12,39.3,1,0,7,-1,23.1,22.9,27.3,21.9
2024-10-14 09:17:28,25.4,-4.09,39.3,1,0,7,-1,23.1,22.9,27.3,21.9
2024-10-14 09:17:29,25.6,-4.04,39.3,1,0,7,-1,23.1,22.9,27.3,21.9
2024-10-14 09:17:30,25.6,-4.08,39.3,1,0,7,-1,23,22.9,27.3,21.9
2024-10-14 09:17:31,25.5,-4.09,39.3,1,0,7,-1,23,22.9,27.3,21.9
2024-10-14 09:17:32,25.5,-3.81,39.3,1,0,7,-1,23,22.9,27.3,21.9
2024-10-14 09:17:33,25.5,-4.20,39.3,1,0,7,-1,23,22.9,27.3,21.9
2024-10-14 09:17:34,25.5,-4.10,39.3,1,0,7,-1,23,22.9,27.3,21.9
2024-10-14 09:17:35,25.5,-4.28,39.3,1,0,7,-1,23,22.9,27.4,22
2024-10-14 09:17:36,25.6,-3.99,39.3,1,0,7,-1,23,22.9,27.4,22
2024-10-14 09:17:37,25.5,-4.06,39.3,1,0,7,-1,23,22.9,27.4,22
2024-10-14 09:17:38,25.5,-3.94,39.3,1,0,7,-1,23,22.9,27.4,22
2024-10-14 09:17:39,25.6,-4.22,39.3,1,0,7,-1,23,22.9,27.4,22
2024-10-14 09:17:40,25.5,-4.15,39.3,1,0,7,-1,23,22.9,27.4,22
2024-10-14 09:17:41,25.5,-4.10,39.3,1,0,7,-1,23,22.9,27.3,21.9
2024-10-14 09:17:42,25.5,-4.12,39.3,1,0,7,-1,22.7,22.9,27.3,21.9
2024-10-14 09:17:43,25.5,-4.02,39.3,1,0,7,-1,22.7,22.9,27.3,21.9
2024-10-14 09:17:44,25.5,-4.08,39.3,1,0,7,-1,22.7,22.9,27.3,21.9
2024-10-14 09:17:45,25.4,-4.14,39.3,1,0,7,-1,22.7,22.9,27.3,21.9
2024-10-14 09:17:46,25.5,-4.28,39.3,1,0,7,-1,22.7,22.9,27.3,21.9
2024-10-14 09:17:47,25.5,-4.21,39.3,1,0,7,-1,22.7,22.9,27.4,22
2024-10-14 09:17:48,25.4,-3.98,39.3,1,0,7,-1,23,22.9,27.4,22
2024-10-14 09:17:49,25.5,-4.15,39.3,1,0,7,-1,23,22.9,27.4,22
2024-10-14 09:17:50,25.6,-4.15,39.3,1,0,7,-1,23,22.9,27.4,22
2024-10-14 09:17:51,25.6,-4.06,39.3,1,0,7,-1,23,22.9,27.4,22
2024-10-14 09:17:52,25.6,-4.01,39.3,1,0,7,-1,23,22.9,27.4,22
2024-10-14 09:17:53,25.5,-4.07,39.3,1,0,7,-1,23,22.9,27.5,22
2024-10-14 09:17:54,25.6,-4.16,39.3,1,0,7,-1,23,22.9,27.5,22.1
2024-10-14 09:17:55,25.6,-3.96,39.3,1,0,7,-1,23,22.9,27.5,22.1
2024-10-14 09:17:56,25.5,-4.23,39.3,1,0,7,-1,23,22.9,27.5,22.1
2024-10-14 09:17:57,25.5,-4.06,39.3,1,0,7,-1,23,22.9,27.5,22.1
2024-10-14 09:17:58,25.5,-3.78,39.3,1,0,7,-1,23,22.9,27.5,22.1
2024-10-14 09:17:59,25.5,-3.99,39.3,1,0,7,-1,23,22.9,27.5,22
2024-10-14 09:18:00,25.5,-4.22,39.3,1,0,7,-1,23,22.9,27.3,22
2024-10-14 09:18:01,25.5,-4.34,39.3,1,0,7,-1,23,22.9,27.3,22
2024-10-14 09:18:02,25.4,-4.07,39.3,1,0,7,-1,23,22.9,27.3,22
2024-10-14 09:18:03,25.4,-4.03,39.3,1,0,7,-1,23,22.9,27.3,22
2024-10-14 09:18:04,25.5,-4.12,39.3,1,0,7,-1,23,22.9,27.3,22
2024-10-14 09:18:05,25.5,-3.99,39.3,1,0,7,-1,23,22.9,27.3,21.9
2024-10-14 09:18:06,25.5,-4.03,39.3,1,0,7,-1,23,22.9,27.3,21.9
2024-10-14 09:18:07,25.5,-4.36,39.3,1,0,7,-1,22.7,22.9,27.3,21.9
2024-10-14 09:18:08,25.5,-4.15,39.3,1,0,7,-1,22.7,22.9,27.3,21.9
2024-10-14 09:18:09,25.5,-4.04,39.3,1,0,7,-1,22.7,22.9,27.3,21.9
2024-10-14 09:18:10,25.4,-3.97,39.3,1,0,7,-1,22.7,22.9,27.3,21.9
2024-10-14 09:18:11,25.6,-4.07,39.3,1,0,7,-1,22.7,22.9,27.3,21.9
2024-10-14 09:18:12,25.5,-3.78,39.3,1,0,7,-1,23.1,22.9,27.2,21.9
2024-10-14 09:18:13,25.5,-3.81,39.3,1,0,7,-1,23.1,22.9,27.2,21.9
2024-10-14 09:18:14,25.6,-4.03,39.3,1,0,7,-1,23.1,22.9,27.2,21.9
2024-10-14 09:18:15,25.5,-4.12,39.3,1,0,7,-1,23.1,22.9,27.2,21.9
2024-10-14 09:18:16,25.5,-4.11,39.3,1,0,7,-1,23.1,22.9,27.2,21.9
2024-10-14 09:18:17,25.6,-4.02,39.3,1,0,7,-1,23.1,22.9,27.2,22
2024-10-14 09:18:18,25.6,-4.05,39.3,1,0,7,-1,23.1,22.9,27.4,22
2024-10-14 09:18:19,25.4,-4.08,39.3,1,0,7,-1,23.1,22.9,27.4,22
2024-10-14 09:18:20,25.5,-3.89,39.3,1,0,7,-1,23.1,22.9,27.4,22
2024-10-14 09:18:21,25.4,-4.02,39.3,1,0,7,-1,23.1,22.9,27.4,22
2024-10-14 09:18:22,25.4,-4.09,39.3,1,0,7,-1,23.1,22.9,27.4,22
2024-10-14 09:18:23,25.4,-4.18,39.3,1,0,7,-1,23.1,22.9,27.4,22
2024-10-14 09:18:24,25.5,-4.24,39.3,1,0,7,-1,23.1,22.9,27.4,22
2024-10-14 09:18:25,25.5,-4.02,39.3,1,0,7,-1,22.9,22.9,27.4,22
2024-10-14 09:18:26,25.5,-4.07,39.3,1,0,7,-1,22.9,22.9,27.4,22
2024-10-14 09:18:27,25.5,-4.10,39.3,1,0,7,-1,22.9,22.9,27.4,22
2024-10-14 09:18:28,25.4,-4.19,39.3,1,0,7,-1,22.9,22.9,27.4,22
2024-10-14 09:18:29,25.5,-4.20,39.3,1,0,7,-1,22.9,22.9,27.4,22
2024-10-14 09:18:30,25.4,-4.13,39.3,1,0,7,-1,23,22.9,27.2,21.9
2024-10-14 09:18:31,25.6,-4.26,39.3,1,0,7,-1,23,22.9,27.2,21.9
2024-10-14 09:18:32,25.5,-4.15,39.3,1,0,7,-1,23,22.9,27.2,21.9
2024-10-14 09:18:33,25.5,-3.93,39.3,1,0,7,-1,23,22.9,27.2,21.9
2024-10-14 09:18:34,25.6,-4.06,39.3,1,0,7,-1,23,22.9,27.2,21.9
2024-10-14 09:18:35,25.6,-4.29,39.3,1,0,7,-1,23,22.9,27.2,21.8
2024-10-14 09:18:36,25.5,-4.04,39.3,1,0,7,-1,23,22.9,27.5,22.1
2024-10-14 09:18:37,25.4,-4.02,39.3,1,0,7,-1,23.1,22.9,27.5,22.1
2024-10-14 09:18:38,25.5,-4.04,39.3,1,0,7,-1,23.1,22.9,27.5,22.1
2024-10-14 09:18:39,25.6,-4.08,39.3,1,0,7,-1,23.1,22.9,27.5,22.1
2024-10-14 09:18:40,25.6,-3.90,39.3,1,0,7,-1,23.1,22.9,27.5,22.1
2024-10-14 09:18:41,25.5,-4.28,39.3,1,0,7,-1,23.1,22.9,27.5,22.1
2024-10-14 09:18:42,25.5,-4.04,39.3,1,0,7,-1,23.1,22.9,27.3,21.9
2024-10-14 09:18:43,25.5,-4.09,39.3,1,0,7,-1,23,22.9,27.3,21.9
2024-10-14 09:18:44,25.4,-3.92,39.3,1,0,7,-1,23,22.9,27.3,21.9
2024-10-14 09:18:45,25.5,-4.02,39.3,1,0,7,-1,23,22.9,27.3,21.9
2024-10-14 09:18:46,25.5,-4.17,39.3,1,0,7,-1,23,22.9,27.3,21.9
2024-10-14 09:18:47,25.4,-4.04,39.3,1,0,7,-1,23,22.9,27.3,21.9
2024-10-14 09:18:48,25.6,-4.27,39.3,1,0,7,-1,23,22.9,27.3,21.9
2024-10-14 09:18:49,25.4,-4.17,39.3,1,0,7,-1,22.9,22.9,27.3,21.9
2024-10-14 09:18:50,25.4,-4.13,39.3,1,0,7,-1,22.9,22.9,27.3,21.9
2024-10-14 09:18:51,25.4,-4.08,39.3,1,0,7,-1,22.9,22.9,27.3,21.9
2024-10-14 09:18:52,25.5,-4.13,39.3,1,0,7,-1,22.9,22.9,27.3,21.9
2024-10-14 09:18:53,25.5,-4.01,39.3,1,0,7,-1,22.9,22.9,27.3,21.9
2024-10-14 09:18:54,25.5,-3.84,39.3,1,0,7,-1,22.9,22.9,27.3,21.9
2024-10-14 09:18:55,25.5,-4.07,39.3,1,0,7,-1,23.1,22.9,27.3,21.9
2024-10-14 09:18:56,25.4,-4.16,39.3,1,0,7,-1,23.1,22.9,27.3,21.9
2024-10-14 09:18:57,25.5,-4.08,39.3,1,0,7,-1,23.1,22.9,27.3,21.9
2024-10-14 09:18:58,25.5,-4.22,39.3,1,0,7,-1,23.1,22.9,27.3,21.9
2024-10-14 09:18:59,25.5,-4.06,39.3,1,0,7,-1,23.1,22.9,27.3,21.9
2024-10-14 09:19:00,25.5,-4.03,39.3,1,0,7,-1,23.1,22.9,27.4,22
2024-10-14 09:19:01,25.4,-3.82,39.3,1,0,7,-1,23.1,22.9,27.4,22
2024-10-14 09:19:02,25.5,-4.18,39.3,1,0,7,-1,23.2,22.9,27.4,22
2024-10-14 09:19:03,25.5,-3.98,39.3,1,0,7,-1,23.2,22.9,27.4,22
2024-10-14 09:19:04,25.3,-3.87,39.3,1,0,7,-1,23.2,22.9,27.4,22
2024-10-14 09:19:05,25.5,-3.84,39.3,1,0,7,-1,23.2,22.9,27.4,22
2024-10-14 09:19:06,25.6,-3.85,39.3,1,0,7,-1,23.2,22.9,27.3,22
2024-10-14 09:19:07,25.5,-3.98,39.3,1,0,7,-1,23,22.9,27.3,21.9
2024-10-14 09:19:08,25.5,-4.02,39.3,1,0,7,-1,23,22.9,27.3,21.9
2024-10-14 09:19:09,25.4,-4.16,39.3,1,0,7,-1,23,22.9,27.3,21.9
2024-10-14 09:19:10,25.5,-4.14,39.3,1,0,7,-1,23,22.9,27.3,21.9
2024-10-14 09:19:11,25.5,-4.03,39.3,1,0,7,-1,23,22.9,27.3,21.9
2024-10-14 09:19:12,25.5,-3.91,39.3,1,0,7,-1,23,22.9,27.3,22
2024-10-14 09:19:13,25.6,-3.99,39.3,1,0,7,-1,23.1,22.9,27.4,22
2024-10-14 09:19:14,25.5,-3.97,39.3,1,0,7,-1,23.1,22.9,27.4,22
2024-10-14 09:19:15,25.4,-3.91,39.3,1,0,7,-1,23.1,22.9,27.4,22
2024-10-14 09:19:16,25.4,-4.17,39.3,1,0,7,-1,23.1,22.9,27.4,22
2024-10-14 09:19:17,25.4,-4.17,39.3,1,0,7,-1,23.1,22.9,27.4,22
2024-10-14 09:19:18,25.4,-4.12,39.3,1,0,7,-1,23.1,22.9,27.4,22
2024-10-14 09:19:19,25.5,-4.00,39.3,1,0,7,-1,23.1,22.9,27.4,22
2024-10-14 09:19:20,25.5,-4.19,39.3,1,0,7,-1,23.1,22.9,27.4,22
2024-10-14 09:19:21,25.5,-4.05,39.3,1,0,7,-1,23.1,22.9,27.4,22
2024-10-14 09:19:22,25.5,-3.84,39.3,1,0,7,-1,23.1,22.9,27.4,22
2024-10-14 09:19:23,25.4,-3.99,39.3,1,0,7,-1,23.1,22.9,27.4,22
2024-10-14 09:19:24,25.4,-4.12,39.3,1,0,7,-1,23.1,22.9,27.4,22
2024-10-14 09:19:25,25.4,-3.93,39.3,1,0,7,-1,23.1,22.9,27.3,21.9
2024-10-14 09:19:26,25.5,-4.14,39.3,1,0,7,-1,23.1,22.9,27.3,21.9
2024-10-14 09:19:27,25.5,-4.15,39.3,1,0,7,-1,23.1,22.9,27.3,21.9
2024-10-14 09:19:28,25.5,-4.19,39.3,1,0,7,-1,23.1,22.9,27.3,21.9
2024-10-14 09:19:29,25.5,-4.09,39.3,1,0,7,-1,23.1,22.9,27.3,21.9
2024-10-14 09:19:30,25.5,-4.06,39.3,1,0,7,-1,23.1,22.9,27.3,21.9
2024-10-14 09:19:31,25.5,-4.15,39.3,1,0,7,-1,23.1,22.9,27.3,21.9
2024-10-14 09:19:32,25.3,-4.02,39.3,1,0,7,-1,23.2,22.9,27.3,21.9
2024-10-14 09:19:33,25.6,-4.16,39.3,1,0,7,-1,23.2,22.9,27.3,21.9
2024-10-14 09:19:34,25.5,-4.13,39.3,1,0,7,-1,23.2,22.9,27.3,21.9
2024-10-14 09:19:35,25.5,-4.07,39.3,1,0,7,-1,23.2,22.9,27.3,21.9
2024-10-14 09:19:36,25.5,-4.09,39.3,1,0,7,-1,23.2,22.9,27.3,21.9
2024-10-14 09:19:37,25.5,-4.04,39.3,1,0,7,-1,23.2,22.9,27.3,21.9
2024-10-14 09:19:38,25.5,-3.90,39.3,1,0,7,-1,23.2,22.9,27.3,21.9
2024-10-14 09:19:39,25.5,-3.95,39.3,1,0,7,-1,23.2,22.9,27.4,21.9
2024-10-14 09:19:40,25.4,-4.04,39.3,1,0,7,-1,23.2,22.9,27.4,21.9
2024-10-14 09:19:41,25.5,-3.92,39.3,1,0,7,-1,23.2,22.9,27.4,21.9
2024-10-14 09:19:42,25.5,-3.94,39.3,1,0,7,-1,23.2,22.9,27.4,21.9
2024-10-14 09:19:43,25.4,-3.97,39.3,1,0,7,-1,23.2,22.9,27.4,22
2024-10-14 09:19:44,25.5,-4.14,39.3,1,0,7,-1,23.1,22.9,27.4,22
2024-10-14 09:19:45,25.4,-3.91,39.3,1,0,7,-1,23.1,22.9,27.4,22
2024-10-14 09:19:46,25.4,-3.85,39.3,1,0,7,-1,23.1,22.9,27.4,22
2024-10-14 09:19:47,25.5,-3.74,39.3,1,0,7,-1,23.1,22.9,27.4,22
2024-10-14 09:19:48,25.4,-3.87,39.3,1,0,7,-1,23.1,22.9,27.4,22
2024-10-14 09:19:49,25.5,-3.97,39.3,1,0,7,-1,23.1,22.9,27.5,22.1
2024-10-14 09:19:50,25.5,-4.05,39.3,1,0,7,-1,23.1,22.9,27.5,22.1
2024-10-14 09:19:51,25.4,-4.06,39.3,1,0,7,-1,23.1,22.9,27.5,22.1
2024-10-14 09:19:52,25.4,-4.09,39.3,1,0,7,-1,23.1,22.9,27.5,22.1
2024-10-14 09:19:53,25.4,-3.99,39.3,1,0,7,-1,23.1,22.9,27.5,22.1
2024-10-14 09:19:54,25.4,-4.07,39.3,1,0,7,-1,23.1,22.9,27.5,22.1
2024-10-14 09:19:55,25.4,-3.91,39.3,1,0,7,-1,23.1,22.9,27.4,22
2024-10-14 09:19:56,25.4,-4.00,39.3,1,0,7,-1,23.3,22.9,27.4,22
2024-10-14 09:19:57,25.4,-4.00,39.3,1,0,7,-1,23.3,22.9,27.4,22
2024-10-14 09:19:58,25.4,-4.06,39.3,1,0,7,-1,23.3,22.9,27.4,22
2024-10-14 09:19:59,25.3,-4.03,39.3,1,0,7,-1,23.3,22.9,27.4,22
2024-10-14 09:20:00,25.3,-3.82,39.3,1,0,7,-1,23.3,22.9,27.4,22
2024-10-14 09:20:01,25.4,-3.79,39.3,1,0,7,-1,23.3,22.9,27.5,22
2024-10-14 09:20:02,25.4,-3.97,39.3,1,0,7,-1,23.2,22.9,27.5,22.1
2024-10-14 09:20:03,25.4,-4.03,39.3,1,0,7,-1,23.2,22.9,27.5,22.1
2024-10-14 09:20:04,25.4,-4.26,39.3,1,0,7,-1,23.2,22.9,27.5,22.1
2024-10-14 09:20:05,25.4,-4.20,39.3,1,0,7,-1,23.2,22.9,27.5,22.1
2024-10-14 09:20:06,25.4,-4.14,39.3,1,0,7,-1,23.2,22.9,27.5,22.1
2024-10-14 09:20:07,25.5,-4.07,39.3,1,0,7,-1,23.2,22.9,27.5,22
2024-10-14 09:20:08,25.4,-3.99,39.3,1,0,7,-1,23.1,22.9,27.4,22
2024-10-14 09:20:09,25.4,-3.94,39.3,1,0,7,-1,23.1,22.9,27.4,22
2024-10-14 09:20:10,25.4,-3.97,39.3,1,0,7,-1,23.1,22.9,27.4,22
2024-10-14 09:20:11,25.3,-3.92,39.3,1,0,7,-1,23.1,22.9,27.4,22
2024-10-14 09:20:12,25.4,-4.04,39.3,1,0,7,-1,23.1,22.9,27.4,22
2024-10-14 09:20:13,25.4,-3.86,39.3,1,0,7,-1,23.1,22.9,27.4,22
2024-10-14 09:20:14,25.4,-3.98,39.3,1,0,7,-1,23.1,22.9,27.4,21.9
2024-10-14 09:20:15,25.4,-3.81,39.3,1,0,7,-1,23.1,22.9,27.4,21.9
2024-10-14 09:20:16,25.5,-4.16,39.3,1,0,7,-1,23.1,22.9,27.4,22
2024-10-14 09:20:17,25.4,-4.11,39.3,1,0,7,-1,23.1,22.9,27.4,22
