sep=,
"Time","Egasi1_maxForce TestiranjeAktuatorja_13092024","Egasi1_minForce TestiranjeAktuatorja_13092024","Egasi_Temperatura TestiranjeAktuatorja_13092024","PresaDelujeINT TestiranjeAktuatorja_13092024","PresaHitrost TestiranjeAktuatorja_13092024","PresaStevec TestiranjeAktuatorja_13092024","Rezerva TestiranjeAktuatorja_13092024","Temperatura okolice TestiranjeAktuatorja_13092024","Temperatura okolice RTD TestiranjeAktuatorja_13092024","Temepratura ohišja aktuatorja TestiranjeAktuatorja_13092024","Temepratura orodja TestiranjeAktuatorja_13092024"
2024-10-14 12:51:52,31.6,-8.18,30.3,1,108,4035,-1,24.4,24,25.3,23.6
2024-10-14 12:51:53,31.6,-8.25,30.3,1,108,4037,-1,24.1,24,25.3,23.6
2024-10-14 12:51:54,31.6,-7.76,30.3,1,108,4038,-1,24.1,24,25.3,23.6
2024-10-14 12:51:55,31.9,-7.86,30.3,1,108,4040,-1,24.1,24,25.3,23.6
2024-10-14 12:51:56,31.9,-7.90,30.3,1,108,4042,-1,24.1,24,25.3,23.6
2024-10-14 12:51:57,31.4,-8.07,30.3,1,96,4043,-1,24.1,24,25.3,23.6
2024-10-14 12:51:58,31.4,-8.21,30.3,1,96,4045,-1,24.3,24,25.5,23.8
2024-10-14 12:51:59,31.7,-8.44,30.3,1,96,4047,-1,24.3,24,25.5,23.8
2024-10-14 12:52:00,31.8,-7.94,30.3,1,96,4048,-1,24.3,24,25.5,23.8
2024-10-14 12:52:01,31.9,-7.89,30.3,1,96,4050,-1,24.3,24,25.5,23.8
2024-10-14 12:52:02,31.9,-8.07,30.3,1,96,4052,-1,24.3,24,25.5,23.8
2024-10-14 12:52:03,31.4,-8.17,30.3,1,96,4053,-1,24.3,24,25.5,23.8
2024-10-14 12:52:04,31.5,-8.26,30.3,1,96,4055,-1,24.3,24,25.3,23.6
2024-10-14 12:52:05,31.7,-8.30,30.3,1,96,4057,-1,24.4,24,25.3,23.6
2024-10-14 12:52:06,31.7,-7.80,30.3,1,96,4058,-1,24.4,24,25.3,23.6
2024-10-14 12:52:07,31.9,-7.90,30.3,1,108,4060,-1,24.4,24,25.3,23.6
2024-10-14 12:52:08,31.9,-8.02,30.3,1,108,4062,-1,24.4,24,25.3,23.6
2024-10-14 12:52:09,31.5,-8.11,30.3,1,108,4063,-1,24.4,24,25.3,23.6
2024-10-14 12:52:10,31.5,-8.20,30.3,1,108,4065,-1,24.4,24,25.4,23.7
2024-10-14 12:52:11,31.7,-8.36,30.3,1,108,4067,-1,24.3,24,25.4,23.7
2024-10-14 12:52:12,31.7,-7.86,30.3,1,96,4068,-1,24.3,24,25.4,23.7
2024-10-14 12:52:13,31.7,-7.91,30.3,1,96,4070,-1,24.3,24,25.4,23.7
2024-10-14 12:52:14,31.9,-7.97,30.3,1,96,4072,-1,24.3,24,25.4,23.7
2024-10-14 12:52:15,31.4,-8.13,30.3,1,96,4073,-1,24.3,24,25.4,23.7
2024-10-14 12:52:16,31.6,-8.19,30.3,1,96,4075,-1,24.3,24,25.4,23.7
2024-10-14 12:52:17,31.6,-8.32,30.3,1,96,4077,-1,24.3,24,25.4,23.7
2024-10-14 12:52:18,31.7,-7.82,30.3,1,96,4078,-1,24.3,24,25.4,23.7
2024-10-14 12:52:19,31.9,-7.92,30.3,1,96,4080,-1,24.3,24,25.4,23.7
2024-10-14 12:52:20,31.4,-7.98,30.3,1,96,4082,-1,24.3,24,25.4,23.7
2024-10-14 12:52:21,31.3,-8.10,30.3,1,96,4083,-1,24.3,24,25.4,23.7
2024-10-14 12:52:22,31.6,-8.37,30.3,1,108,4085,-1,24.3,24,25.4,23.7
2024-10-14 12:52:23,31.8,-7.87,30.3,1,108,4087,-1,24.3,24,25.4,23.7
2024-10-14 12:52:24,31.8,-7.76,30.3,1,108,4088,-1,24.3,24,25.4,23.7
2024-10-14 12:52:25,31.8,-7.87,30.3,1,108,4090,-1,24.3,24,25.4,23.7
2024-10-14 12:52:26,31.3,-7.95,30.3,1,108,4092,-1,24.3,24,25.4,23.7
2024-10-14 12:52:27,31.4,-8.08,30.3,1,96,4093,-1,24.3,24,25.4,23.7
2024-10-14 12:52:28,31.5,-8.15,30.3,1,96,4095,-1,24.3,24,25.3,23.6
2024-10-14 12:52:29,31.6,-7.65,30.3,1,96,4097,-1,24.3,24,25.3,23.6
2024-10-14 12:52:30,31.6,-7.89,30.3,1,96,4098,-1,24.3,24,25.3,23.6
2024-10-14 12:52:31,31.8,-7.91,30.3,1,96,4100,-1,24.3,24,25.3,23.6
2024-10-14 12:52:32,31.3,-8.06,30.3,1,96,4102,-1,24.3,24,25.3,23.6
2024-10-14 12:52:33,31.5,-8.06,30.3,1,96,4103,-1,24.3,24,25.3,23.6
2024-10-14 12:52:34,31.5,-8.25,30.3,1,96,4105,-1,24.3,24,25.3,23.6
2024-10-14 12:52:35,31.8,-7.74,30.3,1,96,4107,-1,24.4,24,25.3,23.6
2024-10-14 12:52:36,31.8,-7.82,30.3,1,96,4108,-1,24.4,24,25.3,23.6
2024-10-14 12:52:37,31.8,-7.88,30.3,1,108,4110,-1,24.4,24,25.3,23.6
2024-10-14 12:52:38,31.3,-7.88,30.3,1,108,4112,-1,24.4,24,25.3,23.6
2024-10-14 12:52:39,31.5,-8.04,30.3,1,108,4113,-1,24.4,24,25.3,23.6
2024-10-14 12:52:40,31.5,-8.14,30.3,1,108,4115,-1,24.4,24,25.3,23.7
2024-10-14 12:52:41,31.6,-7.63,30.3,1,108,4117,-1,24.3,24,25.3,23.7
2024-10-14 12:52:42,31.6,-7.73,30.3,1,96,4118,-1,24.3,24,25.3,23.7
2024-10-14 12:52:43,31.8,-7.90,30.3,1,96,4120,-1,24.3,24,25.3,23.7
2024-10-14 12:52:44,31.3,-7.99,30.3,1,96,4122,-1,24.3,24,25.3,23.7
2024-10-14 12:52:45,31.4,-8.07,30.3,1,96,4123,-1,24.3,24,25.3,23.7
2024-10-14 12:52:46,31.5,-8.16,30.3,1,96,4125,-1,24.3,24,25.3,23.7
2024-10-14 12:52:47,31.6,-7.66,30.3,1,96,4127,-1,24.3,24,25.3,23.6
2024-10-14 12:52:48,31.6,-7.71,30.3,1,96,4128,-1,24.3,24,25.3,23.6
2024-10-14 12:52:49,31.6,-7.89,30.3,1,96,4130,-1,24.3,24,25.3,23.6
2024-10-14 12:52:50,31.1,-8.04,30.3,1,96,4131,-1,24.3,24,25.3,23.6
2024-10-14 12:52:51,31.3,-8.09,30.3,1,96,4133,-1,24.3,24,25.3,23.6
2024-10-14 12:52:52,31.5,-8.19,30.3,1,108,4135,-1,24.3,24,25.3,23.6
2024-10-14 12:52:53,31.6,-7.68,30.3,1,108,4136,-1,24.4,24,25.3,23.6
2024-10-14 12:52:54,31.7,-7.81,30.3,1,108,4138,-1,24.4,24,25.3,23.6
2024-10-14 12:52:55,31.7,-7.96,30.3,1,108,4140,-1,24.4,24,25.3,23.6
2024-10-14 12:52:56,31.2,-7.95,30.3,1,108,4141,-1,24.4,24,25.3,23.6
2024-10-14 12:52:57,31.2,-7.99,30.3,1,96,4143,-1,24.4,24,25.3,23.6
2024-10-14 12:52:58,31.4,-8.14,30.3,1,96,4145,-1,24.4,24,25.3,23.7
2024-10-14 12:52:59,31.6,-7.63,30.3,1,96,4146,-1,24.4,24,25.3,23.7
2024-10-14 12:53:00,31.6,-7.73,30.3,1,96,4148,-1,24.3,24,25.3,23.7
2024-10-14 12:53:01,31.8,-7.95,30.3,1,96,4150,-1,24.3,24,25.3,23.7
2024-10-14 12:53:02,31.3,-8.19,30.3,1,96,4151,-1,24.3,24,25.3,23.7
2024-10-14 12:53:03,31.5,-8.19,30.3,1,96,4153,-1,24.3,24,25.3,23.7
2024-10-14 12:53:04,31.6,-8.29,30.3,1,96,4155,-1,24.3,24,25.3,23.7
2024-10-14 12:53:05,31.7,-7.79,30.3,1,96,4156,-1,24.3,24,25.4,23.7
2024-10-14 12:53:06,31.6,-7.72,30.3,1,96,4158,-1,24.4,24,25.4,23.7
2024-10-14 12:53:07,31.8,-7.96,30.3,1,108,4160,-1,24.4,24,25.4,23.7
2024-10-14 12:53:08,31.3,-8.14,30.3,1,108,4161,-1,24.4,24,25.4,23.7
2024-10-14 12:53:09,31.5,-8.04,30.3,1,108,4163,-1,24.4,24,25.4,23.7
2024-10-14 12:53:11,31.5,-8.16,30.3,1,108,4165,-1,24.4,24,25.4,23.7
2024-10-14 12:53:11,31.6,-7.66,30.3,1,108,4166,-1,24.4,24,25.5,23.8
2024-10-14 12:53:12,31.8,-7.72,30.3,1,96,4168,-1,24.4,24,25.5,23.8
2024-10-14 12:53:13,31.9,-7.89,30.3,1,96,4170,-1,24.4,24,25.5,23.8
2024-10-14 12:53:14,31.4,-8.06,30.3,1,96,4171,-1,24.4,24,25.5,23.8
2024-10-14 12:53:16,31.3,-7.91,30.3,1,96,4174,-1,24.4,24,25.5,23.8
2024-10-14 12:53:17,31.4,-8.26,30.3,1,96,4175,-1,24.4,24,25.5,23.8
2024-10-14 12:53:17,31.7,-7.77,30.3,1,96,4176,-1,24.4,24,25.5,23.8
2024-10-14 12:53:18,31.8,-7.87,30.3,1,96,4178,-1,24.3,24,25.5,23.8
2024-10-14 12:53:19,31.9,-8.02,30.3,1,96,4180,-1,24.3,24,25.5,23.8
2024-10-14 12:53:20,31.4,-8.00,30.3,1,96,4181,-1,24.3,24,25.5,23.8
2024-10-14 12:53:22,31.4,-8.05,30.3,1,96,4183,-1,24.3,24,25.5,23.8
2024-10-14 12:53:23,31.5,-8.27,30.3,1,96,4185,-1,24.3,24,25.5,23.8
2024-10-14 12:53:24,31.6,-7.77,30.3,1,96,4186,-1,24.3,24,25.4,23.7
2024-10-14 12:53:25,31.7,-7.83,30.3,1,96,4188,-1,24.4,24,25.4,23.7
2024-10-14 12:53:25,31.8,-7.97,30.3,1,96,4190,-1,24.4,24,25.4,23.7
2024-10-14 12:53:26,31.3,-8.02,30.3,1,96,4191,-1,24.4,24,25.4,23.7
2024-10-14 12:53:28,31.4,-8.11,30.3,1,108,4193,-1,24.4,24,25.4,23.7
2024-10-14 12:53:29,31.6,-8.33,30.3,1,108,4195,-1,24.4,24,25.4,23.7
2024-10-14 12:53:29,31.8,-7.84,30.3,1,108,4196,-1,24.4,24,25.3,23.7
2024-10-14 12:53:31,31.8,-7.92,30.3,1,108,4198,-1,24.6,24,25.3,23.6
2024-10-14 12:53:31,32.0,-7.94,30.3,1,108,4200,-1,24.6,24,25.3,23.6
2024-10-14 12:53:33,31.5,-8.08,30.3,1,96,4201,-1,24.6,24,25.3,23.6
2024-10-14 12:53:34,31.5,-8.22,30.3,1,96,4203,-1,24.6,24,25.3,23.6
2024-10-14 12:53:35,31.5,-8.24,30.3,1,96,4205,-1,24.6,24,25.3,23.6
2024-10-14 12:53:36,31.6,-7.74,30.3,1,96,4206,-1,24.6,24,25.3,23.7
2024-10-14 12:53:37,31.8,-7.84,30.3,1,96,4208,-1,24.3,24,25.3,23.7
2024-10-14 12:53:38,31.8,-7.89,30.3,1,96,4210,-1,24.3,24,25.3,23.7
2024-10-14 12:53:39,31.3,-8.01,30.3,1,96,4211,-1,24.3,24,25.3,23.7
2024-10-14 12:53:40,31.4,-8.11,30.3,1,96,4213,-1,24.3,24,25.3,23.6
2024-10-14 12:53:41,31.6,-8.19,30.3,1,96,4215,-1,24.3,24,25.3,23.7
2024-10-14 12:53:42,31.5,-7.69,30.3,1,96,4216,-1,24.3,24,25.3,23.6
2024-10-14 12:53:43,31.7,-7.78,30.3,1,108,4218,-1,24.3,24,25.3,23.6
2024-10-14 12:53:44,31.9,-7.95,30.3,1,108,4220,-1,24.5,24,25.3,23.6
2024-10-14 12:53:45,31.4,-8.10,30.3,1,108,4221,-1,24.5,24,25.3,23.6
2024-10-14 12:53:46,31.6,-8.11,30.3,1,108,4223,-1,24.5,24,25.3,23.6
2024-10-14 12:53:47,31.6,-7.61,30.3,1,108,4225,-1,24.5,24,25.3,23.6
2024-10-14 12:53:48,31.7,-7.65,30.3,1,96,4226,-1,24.5,24,25.3,23.6
2024-10-14 12:53:49,31.6,-7.80,30.3,1,96,4228,-1,24.3,24,25.3,23.6
2024-10-14 12:53:50,31.1,-7.83,30.3,1,96,4230,-1,24.4,24,25.3,23.6
2024-10-14 12:53:51,31.4,-7.98,30.3,1,96,4231,-1,24.3,24,25.3,23.6
2024-10-14 12:53:52,31.6,-8.06,30.3,1,96,4233,-1,24.3,24,25.3,23.6
2024-10-14 12:53:53,31.6,-7.57,30.3,1,96,4235,-1,24.4,24,25.3,23.6
2024-10-14 12:53:54,31.6,-7.75,30.3,1,96,4236,-1,24.4,24,25.3,23.7
2024-10-14 12:53:55,31.7,-7.85,30.3,1,96,4238,-1,24.4,24,25.3,23.7
2024-10-14 12:53:56,31.2,-7.92,30.3,1,96,4240,-1,24.4,24,25.3,23.7
2024-10-14 12:53:57,31.2,-7.99,30.3,1,96,4241,-1,24.4,24,25.3,23.7
2024-10-14 12:53:58,31.4,-8.10,30.3,1,108,4243,-1,24.4,24,25.3,23.7
2024-10-14 12:53:59,31.5,-7.60,30.3,1,108,4245,-1,24.4,24,25.3,23.7
2024-10-14 12:54:00,31.8,-7.73,30.3,1,108,4246,-1,24.4,24,25.3,23.7
2024-10-14 12:54:01,31.9,-7.92,30.3,1,108,4248,-1,24.4,24,25.3,23.7
2024-10-14 12:54:02,31.3,-8.02,30.3,1,108,4250,-1,24.4,24,25.3,23.7
2024-10-14 12:54:03,31.3,-8.16,30.3,1,96,4251,-1,24.4,24,25.3,23.7
2024-10-14 12:54:04,31.5,-8.17,30.3,1,96,4253,-1,24.4,24,25.3,23.7
2024-10-14 12:54:05,31.7,-7.67,30.3,1,96,4255,-1,24.4,24,25.3,23.7
2024-10-14 12:54:06,31.7,-7.69,30.3,1,96,4256,-1,24.4,24,25.3,23.7
2024-10-14 12:54:07,31.8,-7.81,30.3,1,96,4258,-1,24.3,24,25.3,23.6
2024-10-14 12:54:08,31.3,-7.89,30.3,1,96,4260,-1,24.3,24,25.3,23.6
2024-10-14 12:54:09,31.5,-8.02,30.3,1,96,4261,-1,24.3,24,25.3,23.6
2024-10-14 12:54:10,31.5,-8.18,30.3,1,96,4263,-1,24.3,24,25.3,23.6
2024-10-14 12:54:11,31.6,-7.67,30.3,1,96,4265,-1,24.3,24,25.3,23.6
2024-10-14 12:54:12,31.6,-7.72,30.3,1,96,4266,-1,24.3,24,25.3,23.6
2024-10-14 12:54:13,31.9,-7.79,30.3,1,108,4268,-1,24.3,24,25.3,23.7
2024-10-14 12:54:14,31.4,-7.90,30.3,1,108,4269,-1,24.4,24,25.3,23.7
2024-10-14 12:54:15,31.5,-7.94,30.3,1,108,4271,-1,24.4,24,25.3,23.7
2024-10-14 12:54:16,31.5,-8.04,30.3,1,108,4273,-1,24.4,24,25.3,23.7
2024-10-14 12:54:17,31.6,-7.54,30.3,1,108,4274,-1,24.4,24,25.3,23.7
2024-10-14 12:54:18,31.7,-7.75,30.3,1,96,4276,-1,24.4,24,25.3,23.7
2024-10-14 12:54:19,31.9,-7.82,30.3,1,96,4278,-1,24.4,24,25.2,23.6
2024-10-14 12:54:20,31.4,-7.95,30.3,1,96,4279,-1,24.1,24,25.2,23.6
2024-10-14 12:54:21,31.6,-8.11,30.3,1,96,4281,-1,24.1,24,25.2,23.6
2024-10-14 12:54:22,31.6,-8.19,30.3,1,96,4283,-1,24.1,24,25.2,23.6
2024-10-14 12:54:23,31.7,-7.69,30.3,1,96,4284,-1,24.1,24,25.2,23.6
2024-10-14 12:54:24,31.7,-7.83,30.3,1,96,4286,-1,24.1,24,25.2,23.6
2024-10-14 12:54:25,32.0,-8.03,30.3,1,96,4288,-1,24.1,24,25.2,23.6
2024-10-14 12:54:26,31.5,-8.00,30.3,1,96,4289,-1,24.4,24,25.2,23.6
2024-10-14 12:54:27,31.5,-8.05,30.3,1,96,4291,-1,24.4,24,25.2,23.6
2024-10-14 12:54:28,31.6,-8.18,30.3,1,108,4293,-1,24.4,24,25.2,23.6
2024-10-14 12:54:29,31.6,-7.69,30.3,1,108,4294,-1,24.4,24,25.2,23.6
2024-10-14 12:54:30,31.7,-7.72,30.3,1,108,4296,-1,24.4,24,25.2,23.6
2024-10-14 12:54:31,31.9,-7.75,30.3,1,108,4298,-1,24.4,24,25.2,23.7
2024-10-14 12:54:32,31.4,-7.97,30.3,1,108,4299,-1,24.5,24,25.3,23.7
2024-10-14 12:54:33,31.4,-8.11,30.3,1,96,4301,-1,24.5,24,25.3,23.7
2024-10-14 12:54:34,31.5,-8.21,30.3,1,96,4303,-1,24.5,24,25.3,23.7
2024-10-14 12:54:35,31.8,-7.71,30.3,1,96,4304,-1,24.5,24,25.3,23.7
2024-10-14 12:54:36,31.8,-7.74,30.3,1,96,4306,-1,24.5,24,25.3,23.7
2024-10-14 12:54:37,31.8,-7.81,30.3,1,96,4308,-1,24.5,24,25.3,23.6
2024-10-14 12:54:38,31.3,-7.95,30.3,1,96,4309,-1,24.5,24,25.3,23.6
2024-10-14 12:54:39,31.5,-8.14,30.3,1,96,4311,-1,24.4,24,25.3,23.6
2024-10-14 12:54:40,31.7,-8.22,30.3,1,96,4313,-1,24.4,24,25.3,23.6
2024-10-14 12:54:41,31.8,-7.72,30.3,1,96,4314,-1,24.4,24,25.3,23.6
2024-10-14 12:54:42,31.7,-7.78,30.3,1,96,4316,-1,24.4,24,25.3,23.6
2024-10-14 12:54:43,31.9,-8.03,30.3,1,96,4318,-1,24.4,24,25.3,23.6
2024-10-14 12:54:44,31.4,-8.02,30.3,1,96,4319,-1,24.5,24,25.3,23.7
2024-10-14 12:54:45,31.5,-8.12,30.3,1,96,4321,-1,24.5,24,25.3,23.7
2024-10-14 12:54:46,31.7,-8.20,30.3,1,96,4323,-1,24.5,24,25.3,23.7
2024-10-14 12:54:47,31.8,-7.70,30.3,1,96,4324,-1,24.5,24,25.3,23.7
2024-10-14 12:54:48,31.9,-7.95,30.3,1,108,4326,-1,24.5,24,25.3,23.7
2024-10-14 12:54:49,32.0,-7.88,30.3,1,108,4328,-1,24.5,24,25.3,23.7
2024-10-14 12:54:50,31.5,-8.00,30.3,1,108,4329,-1,24.3,24,25.3,23.7
2024-10-14 12:54:51,31.4,-8.15,30.3,1,108,4331,-1,24.3,24,25.3,23.7
2024-10-14 12:54:52,31.6,-8.20,30.3,1,108,4333,-1,24.3,24,25.3,23.7
2024-10-14 12:54:53,31.7,-7.70,30.3,1,96,4334,-1,24.3,24,25.3,23.7
2024-10-14 12:54:54,31.9,-7.87,30.3,1,96,4336,-1,24.3,24,25.3,23.7
2024-10-14 12:54:55,32.0,-7.97,30.3,1,96,4338,-1,24.3,24,25.2,23.7
2024-10-14 12:54:56,31.5,-7.96,30.3,1,96,4339,-1,24.3,24,25.2,23.6
2024-10-14 12:54:57,31.4,-8.07,30.3,1,96,4341,-1,24.4,24,25.2,23.6
2024-10-14 12:54:58,31.5,-8.17,30.3,1,96,4343,-1,24.4,24,25.2,23.6
2024-10-14 12:54:59,31.7,-7.67,30.3,1,96,4344,-1,24.4,24,25.2,23.6
2024-10-14 12:55:00,31.8,-7.81,30.3,1,96,4346,-1,24.4,24,25.2,23.6
2024-10-14 12:55:01,31.9,-7.98,30.3,1,96,4348,-1,24.4,24,25.2,23.6
2024-10-14 12:55:02,31.4,-8.12,30.3,1,96,4349,-1,24.3,24,25.3,23.6
2024-10-14 12:55:03,31.5,-8.13,30.3,1,108,4351,-1,24.3,24,25.3,23.6
2024-10-14 12:55:04,31.6,-7.63,30.3,1,108,4353,-1,24.3,24,25.3,23.6
2024-10-14 12:55:05,31.7,-7.66,30.3,1,108,4354,-1,24.3,24,25.3,23.6
2024-10-14 12:55:06,31.8,-7.66,30.3,1,108,4356,-1,24.3,24,25.3,23.6
2024-10-14 12:55:07,31.3,-7.91,30.3,1,108,4358,-1,24.3,24,25.3,23.6
2024-10-14 12:55:08,31.2,-7.93,30.3,1,96,4359,-1,24.3,24,25.4,23.8
2024-10-14 12:55:09,31.3,-8.06,30.3,1,96,4361,-1,24.4,24,25.4,23.8
2024-10-14 12:55:10,31.6,-7.55,30.3,1,96,4363,-1,24.4,24,25.4,23.8
2024-10-14 12:55:11,31.6,-7.67,30.3,1,96,4364,-1,24.4,24,25.4,23.8
2024-10-14 12:55:12,31.7,-7.78,30.3,1,96,4366,-1,24.4,24,25.4,23.8
2024-10-14 12:55:13,31.2,-7.83,30.3,1,96,4368,-1,24.4,24,25.4,23.8
2024-10-14 12:55:14,31.2,-7.80,30.3,1,96,4369,-1,24.4,24,25.3,23.6
2024-10-14 12:55:15,31.3,-8.04,30.3,1,96,4371,-1,24.3,24,25.3,23.6
2024-10-14 12:55:16,31.5,-7.53,30.3,1,96,4373,-1,24.3,24,25.3,23.6
2024-10-14 12:55:17,31.6,-7.56,30.3,1,96,4374,-1,24.3,24,25.3,23.6
2024-10-14 12:55:18,31.8,-7.71,30.3,1,108,4376,-1,24.3,24,25.3,23.6
2024-10-14 12:55:19,31.3,-7.87,30.3,1,108,4378,-1,24.3,24,25.3,23.6
2024-10-14 12:55:20,31.4,-8.02,30.3,1,108,4379,-1,24.3,24,25.3,23.6
2024-10-14 12:55:21,31.5,-8.06,30.3,1,108,4381,-1,24.5,24,25.3,23.6
2024-10-14 12:55:22,31.7,-7.55,30.3,1,108,4383,-1,24.5,24,25.3,23.6
2024-10-14 12:55:23,31.8,-7.74,30.3,1,96,4384,-1,24.5,24,25.3,23.6
2024-10-14 12:55:24,31.8,-7.78,30.3,1,96,4386,-1,24.5,24,25.3,23.6
2024-10-14 12:55:25,31.6,-7.60,30.3,1,96,4388,-1,24.5,24,25.3,23.6
2024-10-14 12:55:26,31.3,-7.93,30.3,1,96,4389,-1,24.5,24,25.3,23.6
2024-10-14 12:55:27,31.4,-8.00,30.3,1,96,4391,-1,24.4,24,25.3,23.6
2024-10-14 12:55:28,31.6,-7.50,30.3,1,96,4392,-1,24.4,24,25.3,23.6
2024-10-14 12:55:29,31.7,-7.65,30.3,1,96,4394,-1,24.4,24,25.3,23.6
2024-10-14 12:55:30,31.8,-7.80,30.3,1,96,4396,-1,24.4,24,25.3,23.6
2024-10-14 12:55:31,31.3,-7.89,30.3,1,96,4398,-1,24.4,24,25.3,23.6
2024-10-14 12:55:32,31.2,-7.92,30.3,1,96,4399,-1,24.4,24,25.4,23.7
2024-10-14 12:55:33,31.5,-8.09,30.3,1,108,4401,-1,24.4,24,25.4,23.7
2024-10-14 12:55:34,31.5,-7.59,30.3,1,108,4402,-1,24.4,24,25.4,23.7
2024-10-14 12:55:35,31.6,-7.61,30.3,1,108,4404,-1,24.4,24,25.4,23.7
2024-10-14 12:55:36,31.4,-8.09,30.3,1,108,4407,-1,24.4,24,25.4,23.7
2024-10-14 12:55:37,31.2,-7.85,30.3,1,108,4407,-1,24.4,24,25.4,23.7
2024-10-14 12:55:38,31.5,-8.00,30.3,1,96,4409,-1,24.4,24,25.3,23.7
2024-10-14 12:55:39,31.7,-8.03,30.3,1,96,4411,-1,24.4,24,25.3,23.7
2024-10-14 12:55:40,31.5,-7.54,30.3,1,96,4412,-1,24.4,24,25.3,23.7
2024-10-14 12:55:41,31.6,-7.67,30.3,1,96,4414,-1,24.4,24,25.3,23.7
2024-10-14 12:55:42,31.8,-7.60,30.3,1,96,4416,-1,24.4,24,25.3,23.7
2024-10-14 12:55:43,31.4,-7.84,30.3,1,96,4417,-1,24.4,24,25.3,23.7
2024-10-14 12:55:44,31.5,-8.03,30.3,1,96,4419,-1,24.4,24,25.3,23.7
2024-10-14 12:55:45,31.5,-8.08,30.3,1,96,4421,-1,24.3,24,25.4,23.7
2024-10-14 12:55:46,31.7,-7.58,30.3,1,96,4422,-1,24.3,24,25.4,23.7
2024-10-14 12:55:47,31.6,-7.60,30.3,1,96,4424,-1,24.3,24,25.4,23.7
2024-10-14 12:55:48,31.8,-7.69,30.3,1,108,4426,-1,24.3,24,25.4,23.7
2024-10-14 12:55:49,31.3,-7.83,30.3,1,108,4427,-1,24.3,24,25.4,23.7
2024-10-14 12:55:50,31.4,-7.93,30.3,1,108,4429,-1,24.3,24,25.4,23.7
2024-10-14 12:55:51,31.5,-8.04,30.3,1,108,4431,-1,24.3,24,25.4,23.7
2024-10-14 12:55:52,31.5,-7.54,30.3,1,108,4432,-1,24.2,24,25.4,23.7
2024-10-14 12:55:53,31.7,-7.71,30.3,1,96,4434,-1,24.2,24,25.4,23.7
2024-10-14 12:55:54,31.7,-7.78,30.3,1,96,4436,-1,24.2,24,25.4,23.7
2024-10-14 12:55:55,31.2,-7.94,30.3,1,96,4437,-1,24.2,24,25.4,23.7
2024-10-14 12:55:56,31.3,-7.96,30.3,1,96,4439,-1,24.2,24,25.4,23.7
2024-10-14 12:55:57,31.5,-8.12,30.3,1,96,4441,-1,23.9,24,25.3,23.6
2024-10-14 12:55:58,31.7,-7.62,30.3,1,96,4442,-1,23.9,24,25.3,23.6
2024-10-14 12:55:59,31.7,-7.71,30.3,1,96,4444,-1,23.9,24,25.3,23.6
2024-10-14 12:56:00,31.8,-7.80,30.3,1,96,4446,-1,23.9,24,25.3,23.6
2024-10-14 12:56:01,31.3,-8.00,30.3,1,96,4447,-1,23.9,24,25.3,23.6
2024-10-14 12:56:02,31.4,-7.95,30.3,1,96,4449,-1,23.9,24,25.3,23.7
2024-10-14 12:56:03,31.6,-8.03,30.3,1,96,4451,-1,23.9,24,25.3,23.7
2024-10-14 12:56:04,31.7,-7.52,30.3,1,96,4452,-1,24.3,24,25.3,23.7
2024-10-14 12:56:05,31.6,-7.72,30.3,1,96,4454,-1,24.3,24,25.3,23.7
2024-10-14 12:56:06,31.8,-7.76,30.3,1,96,4456,-1,24.3,24,25.3,23.7
2024-10-14 12:56:07,31.3,-7.89,30.3,1,96,4457,-1,24.3,24,25.3,23.7
2024-10-14 12:56:08,31.2,-7.89,30.3,1,108,4459,-1,24.3,24,25.3,23.7
2024-10-14 12:56:09,31.3,-8.09,30.3,1,108,4461,-1,24.3,24,25.4,23.7
2024-10-14 12:56:10,31.5,-7.59,30.3,1,108,4462,-1,24.3,24,25.4,23.7
2024-10-14 12:56:11,31.6,-7.58,30.3,1,108,4464,-1,24.3,24,25.4,23.7
2024-10-14 12:56:12,31.8,-7.82,30.3,1,108,4466,-1,24.3,24,25.4,23.7
2024-10-14 12:56:13,31.3,-7.90,30.3,1,96,4467,-1,24.3,24,25.4,23.7
2024-10-14 12:56:14,31.5,-8.04,30.3,1,96,4469,-1,24.3,24,25.4,23.7
2024-10-14 12:56:15,31.5,-8.11,30.3,1,96,4471,-1,24.3,24,25.3,23.6
2024-10-14 12:56:16,31.7,-7.61,30.3,1,96,4472,-1,24.4,24,25.3,23.6
2024-10-14 12:56:17,31.8,-7.69,30.3,1,96,4474,-1,24.4,24,25.3,23.6
2024-10-14 12:56:18,31.7,-7.83,30.3,1,96,4476,-1,24.4,24,25.3,23.6
2024-10-14 12:56:19,31.2,-7.96,30.3,1,96,4477,-1,24.4,24,25.3,23.6
2024-10-14 12:56:20,31.3,-8.03,30.3,1,96,4479,-1,24.4,24,25.3,23.6
2024-10-14 12:56:21,31.5,-8.12,30.3,1,96,4481,-1,24.4,24,25.3,23.6
2024-10-14 12:56:22,31.6,-7.62,30.3,1,96,4482,-1,24.4,24,25.3,23.6
2024-10-14 12:56:23,31.7,-7.71,30.3,1,108,4484,-1,24.4,24,25.3,23.6
2024-10-14 12:56:24,31.8,-7.77,30.3,1,108,4486,-1,24.4,24,25.3,23.6
2024-10-14 12:56:25,31.3,-7.83,30.3,1,108,4487,-1,24.4,24,25.3,23.6
2024-10-14 12:56:26,31.2,-8.03,30.3,1,108,4489,-1,24.4,24,25.3,23.6
