sep=,
"Time","Egasi1_maxForce TestiranjeAktuatorja_13092024","Egasi1_minForce TestiranjeAktuatorja_13092024","Egasi_Temperatura TestiranjeAktuatorja_13092024","PresaDelujeINT TestiranjeAktuatorja_13092024","PresaHitrost TestiranjeAktuatorja_13092024","PresaStevec TestiranjeAktuatorja_13092024","Rezerva TestiranjeAktuatorja_13092024","Temperatura okolice TestiranjeAktuatorja_13092024","Temperatura okolice RTD TestiranjeAktuatorja_13092024","Temperatura ohišja aktuatorja TestiranjeAktuatorja_13092024","Temperatura orodja TestiranjeAktuatorja_13092024"
2024-10-15 12:18:01,29.0,-5.78,34.8,1,252,47460,-1,25,26.4,27.7,25.5
2024-10-15 12:18:02,29.1,-5.64,34.8,1,252,47464,-1,25,26.4,27.7,25.5
2024-10-15 12:18:03,29.3,-5.64,34.8,1,252,47468,-1,25,26.4,27.7,25.5
2024-10-15 12:18:04,29.3,-5.57,34.8,1,252,47472,-1,25,26.4,27.7,25.5
2024-10-15 12:18:05,29.1,-5.51,34.8,1,252,47477,-1,25,26.4,27.7,25.5
2024-10-15 12:18:06,29.1,-5.50,34.8,1,252,47481,-1,25,26.4,27.8,25.5
2024-10-15 12:18:07,29.1,-5.54,34.8,1,252,47485,-1,25.5,26.4,27.8,25.5
2024-10-15 12:18:08,29.1,-5.76,34.8,1,252,47489,-1,25.5,26.4,27.8,25.5
2024-10-15 12:18:09,29.0,-5.66,34.8,1,252,47493,-1,25.5,26.4,27.8,25.5
2024-10-15 12:18:10,29.0,-5.56,34.8,1,252,47497,-1,25.5,26.4,27.8,25.5
2024-10-15 12:18:11,29.0,-5.58,34.8,1,252,47502,-1,25.5,26.4,27.8,25.5
2024-10-15 12:18:12,29.1,-5.61,34.8,1,252,47506,-1,25.5,26.4,27.8,25.5
2024-10-15 12:18:13,29.0,-5.57,34.8,1,252,47509,-1,25.4,26.4,27.7,25.5
2024-10-15 12:18:14,28.5,-5.07,34.8,1,252,47509,-1,25.4,26.4,27.7,25.5
2024-10-15 12:18:15,28.0,-4.57,34.8,1,252,47509,-1,25.4,26.4,27.7,25.5
2024-10-15 12:18:16,27.5,-4.07,34.8,1,252,47509,-1,25.4,26.4,27.7,25.5
2024-10-15 12:18:17,27.0,-3.57,34.8,1,252,47509,-1,25.4,26.4,27.7,25.5
2024-10-15 12:18:18,26.5,-3.07,34.8,1,36,47509,-1,25.4,26.4,27.8,25.5
2024-10-15 12:18:19,26.0,-2.57,34.8,1,36,47509,-1,25.4,26.4,27.8,25.6
2024-10-15 12:18:20,25.5,-2.07,34.8,1,36,47509,-1,25.6,26.4,27.8,25.6
2024-10-15 12:18:21,25.0,-1.57,34.8,1,36,47509,-1,25.6,26.4,27.8,25.6
2024-10-15 12:18:22,24.5,-1.06,34.8,1,36,47509,-1,25.6,26.4,27.8,25.6
2024-10-15 12:18:23,24.0,-0.563,34.8,1,0,47509,-1,25.6,26.4,27.8,25.6
2024-10-15 12:18:24,23.5,-0.0677,34.8,1,0,47509,-1,25.6,26.4,27.8,25.6
2024-10-15 12:18:25,23.0,0.437,34.8,1,0,47509,-1,25.5,26.4,27.7,25.5
2024-10-15 12:18:26,22.5,0.937,34.8,1,0,47509,-1,25.5,26.4,27.7,25.5
2024-10-15 12:18:27,22.0,1.44,30.3,1,0,47509,-1,25.5,26.4,27.7,25.5
2024-10-15 12:18:28,21.5,1.94,30.3,1,0,47509,-1,25.5,26.4,27.7,25.5
2024-10-15 12:18:29,21.0,2.44,30.3,1,0,47509,-1,25.5,26.4,27.7,25.5
2024-10-15 12:18:30,20.5,2.94,30.3,1,0,47509,-1,25.5,26.4,27.7,25.4
2024-10-15 12:18:31,20.0,3.44,30.3,1,0,47509,-1,25.5,26.4,27.6,25.4
2024-10-15 12:18:32,19.5,3.94,30.3,1,0,47509,-1,25.6,26.4,27.6,25.4
2024-10-15 12:18:33,19.0,4.44,30.3,1,0,47509,-1,25.6,26.4,27.6,25.4
2024-10-15 12:18:34,18.5,4.94,30.3,1,0,47509,-1,25.6,26.4,27.6,25.4
2024-10-15 12:18:35,18.0,5.44,30.3,1,0,47509,-1,25.6,26.4,27.6,25.4
2024-10-15 12:18:36,17.5,5.94,30.3,1,0,47509,-1,25.6,26.4,27.6,25.4
2024-10-15 12:18:37,17.0,6.45,30.3,1,0,47509,-1,25.6,26.4,27.7,25.5
2024-10-15 12:18:38,16.5,6.95,30.3,1,0,47509,-1,25.5,26.4,27.7,25.5
2024-10-15 12:18:39,16.0,5.90,30.3,1,0,47509,-1,25.5,26.4,27.7,25.5
2024-10-15 12:18:40,15.5,6.08,30.3,1,0,47509,-1,25.5,26.4,27.7,25.5
2024-10-15 12:18:41,15.0,6.06,30.3,1,0,47509,-1,25.5,26.4,27.7,25.5
2024-10-15 12:18:42,14.5,6.03,30.3,1,0,47509,-1,25.5,26.4,27.7,25.5
2024-10-15 12:18:43,14.0,6.05,30.3,1,0,47509,-1,25.5,26.4,27.6,25.4
2024-10-15 12:18:44,13.5,6.06,30.3,1,0,47509,-1,25.5,26.4,27.6,25.4
2024-10-15 12:18:45,13.0,6.08,30.3,1,0,47509,-1,25.5,26.4,27.6,25.4
2024-10-15 12:18:46,12.5,6.10,30.3,1,0,47509,-1,25.5,26.4,27.6,25.4
2024-10-15 12:18:47,12.0,6.09,30.3,1,0,47509,-1,25.5,26.4,27.6,25.4
2024-10-15 12:18:48,11.5,6.06,30.3,1,0,47509,-1,25.5,26.4,27.6,25.4
2024-10-15 12:18:49,11.0,6.11,30.3,1,0,47509,-1,25.5,26.4,27.7,25.5
2024-10-15 12:18:50,10.5,6.12,30.3,1,0,47509,-1,25.4,26.4,27.7,25.5
2024-10-15 12:18:51,9.96,6.14,30.3,1,0,47509,-1,25.4,26.4,27.7,25.5
2024-10-15 12:18:52,9.46,6.11,30.3,1,0,47509,-1,25.4,26.4,27.7,25.5
2024-10-15 12:18:53,8.96,6.11,30.3,1,0,47509,-1,25.4,26.4,27.7,25.5
2024-10-15 12:18:54,8.45,6.12,30.3,1,0,47509,-1,25.4,26.4,27.7,25.5
2024-10-15 12:18:55,7.96,6.13,30.3,1,0,47509,-1,25.4,26.4,27.6,25.4
2024-10-15 12:18:56,7.46,6.12,30.3,1,0,47509,-1,25.5,26.4,27.6,25.4
2024-10-15 12:18:57,6.96,6.14,30.3,1,0,47509,-1,25.5,26.4,27.6,25.4
2024-10-15 12:18:58,6.45,6.16,30.3,1,0,47509,-1,25.5,26.4,27.6,25.4
2024-10-15 12:18:59,6.29,6.21,30.3,1,0,47509,-1,25.5,26.4,27.6,25.4
2024-10-15 12:19:00,6.26,6.20,30.3,1,0,47509,-1,25.5,26.4,27.6,25.4
2024-10-15 12:19:01,6.28,6.23,30.3,1,0,47509,-1,25.5,26.4,27.7,25.4
2024-10-15 12:19:02,6.35,6.28,30.3,1,0,47509,-1,25.6,26.4,27.7,25.5
2024-10-15 12:19:03,6.37,6.34,30.3,1,0,47509,-1,25.6,26.4,27.7,25.5
2024-10-15 12:19:04,6.40,6.38,30.3,1,0,47509,-1,25.6,26.4,27.7,25.5
2024-10-15 12:19:05,6.42,6.36,30.3,1,0,47509,-1,25.6,26.4,27.7,25.5
2024-10-15 12:19:06,6.44,6.40,30.3,1,0,47509,-1,25.6,26.4,27.7,25.5
2024-10-15 12:19:07,6.46,6.42,30.3,1,0,47509,-1,25.6,26.4,27.7,25.5
2024-10-15 12:19:08,6.48,6.45,30.3,1,0,47509,-1,25.5,26.4,27.7,25.5
2024-10-15 12:19:09,6.51,6.47,30.3,1,0,47509,-1,25.5,26.4,27.7,25.5
2024-10-15 12:19:10,6.62,6.57,30.3,1,0,47509,-1,25.5,26.4,27.7,25.5
2024-10-15 12:19:11,6.75,6.69,30.3,1,0,47509,-1,25.5,26.4,27.7,25.5
2024-10-15 12:19:12,6.90,6.85,30.3,1,0,47509,-1,25.5,26.4,27.7,25.5
2024-10-15 12:19:13,7.05,7.00,30.3,1,0,47509,-1,25.5,26.4,27.7,25.5
2024-10-15 12:19:14,7.20,7.16,30.3,1,0,47509,-1,25.5,26.4,27.7,25.5
2024-10-15 12:19:15,7.43,7.36,30.3,1,0,47509,-1,25.5,26.4,27.7,25.5
2024-10-15 12:19:16,7.59,7.56,30.3,1,0,47509,-1,25.5,26.4,27.7,25.5
2024-10-15 12:19:17,7.86,7.80,30.3,1,0,47509,-1,25.5,26.4,27.7,25.5
2024-10-15 12:19:18,8.12,8.06,30.3,1,0,47509,-1,25.5,26.4,27.7,25.5
2024-10-15 12:19:19,8.17,7.75,30.3,1,0,47509,-1,25.5,26.4,27.7,25.5
2024-10-15 12:19:20,7.66,6.44,30.3,1,0,47509,-1,25.5,26.4,27.8,25.6
2024-10-15 12:19:21,7.17,6.09,30.3,1,0,47509,-1,25.4,26.4,27.8,25.6
2024-10-15 12:19:22,6.67,6.07,30.3,1,0,47509,-1,25.4,26.4,27.8,25.6
2024-10-15 12:19:23,6.16,6.05,30.3,1,0,47509,-1,25.4,26.4,27.8,25.6
2024-10-15 12:19:24,6.10,6.05,30.3,1,0,47509,-1,25.4,26.4,27.8,25.6
2024-10-15 12:19:25,6.09,6.02,30.3,1,0,47509,-1,25.4,26.4,27.8,25.5
2024-10-15 12:19:26,6.05,5.96,30.3,1,0,47509,-1,25.4,26.4,27.6,25.5
2024-10-15 12:19:27,5.99,5.95,30.3,1,0,47509,-1,25.6,26.4,27.6,25.5
2024-10-15 12:19:28,5.95,5.91,30.3,1,0,47509,-1,25.6,26.4,27.6,25.5
2024-10-15 12:19:29,5.91,5.86,30.3,1,0,47509,-1,25.6,26.4,27.6,25.5
2024-10-15 12:19:30,6.10,6.04,30.3,1,0,47509,-1,25.6,26.4,27.6,25.5
2024-10-15 12:19:31,6.49,6.43,30.3,1,0,47509,-1,25.6,26.4,27.7,25.5
2024-10-15 12:19:32,6.97,6.90,30.3,1,0,47509,-1,25.6,26.4,27.7,25.6
2024-10-15 12:19:33,7.51,7.40,30.3,1,0,47509,-1,25.6,26.4,27.7,25.6
2024-10-15 12:19:34,8.10,7.90,30.3,1,0,47509,-1,25.6,26.4,27.7,25.6
2024-10-15 12:19:35,7.87,7.82,30.3,1,0,47509,-1,25.6,26.4,27.7,25.6
2024-10-15 12:19:36,7.52,7.48,30.3,1,0,47509,-1,25.6,26.4,27.7,25.6
2024-10-15 12:19:37,7.14,7.09,30.3,1,0,47509,-1,25.6,26.4,27.7,25.6
2024-10-15 12:19:38,6.74,6.69,30.3,1,0,47509,-1,25.5,26.4,27.7,25.5
2024-10-15 12:19:39,6.29,6.25,30.3,1,0,47509,-1,25.5,26.4,27.7,25.5
2024-10-15 12:19:40,6.06,5.93,30.3,1,0,47509,-1,25.5,26.4,27.7,25.5
2024-10-15 12:19:41,6.46,6.38,30.3,1,0,47509,-1,25.5,26.4,27.7,25.5
2024-10-15 12:19:42,6.89,6.81,30.3,1,0,47509,-1,25.5,26.4,27.7,25.5
2024-10-15 12:19:43,7.33,7.26,30.3,1,0,47509,-1,25.5,26.4,27.7,25.5
2024-10-15 12:19:44,7.82,7.75,30.3,1,0,47509,-1,25.5,26.4,27.7,25.5
2024-10-15 12:19:45,8.10,8.01,30.3,1,0,47509,-1,25.6,26.4,27.7,25.5
2024-10-15 12:19:46,7.78,7.75,30.3,1,0,47509,-1,25.6,26.4,27.7,25.5
2024-10-15 12:19:47,29.0,7.26,30.3,1,0,47510,-1,25.6,26.4,27.7,25.5
2024-10-15 12:19:48,29.2,-5.59,30.3,1,12,47511,-1,25.6,26.4,27.7,25.5
2024-10-15 12:19:49,28.7,-5.81,30.3,1,12,47511,-1,25.6,26.4,27.7,25.5
2024-10-15 12:19:50,28.2,-5.31,30.3,1,12,47511,-1,25.6,26.4,27.7,25.5
2024-10-15 12:19:51,27.7,-4.81,30.3,1,12,47511,-1,25.6,26.4,27.7,25.5
2024-10-15 12:19:52,27.2,-4.31,30.3,1,12,47511,-1,25.6,26.4,27.7,25.5
2024-10-15 12:19:53,26.7,-3.81,30.3,1,12,47511,-1,25.6,26.4,27.7,25.5
2024-10-15 12:19:54,26.2,-3.31,30.3,1,12,47511,-1,25.6,26.4,27.7,25.5
2024-10-15 12:19:55,25.7,-2.81,30.3,1,12,47511,-1,25.6,26.4,27.7,25.5
2024-10-15 12:19:56,25.2,-2.31,30.3,1,12,47511,-1,25.6,26.4,27.6,25.5
2024-10-15 12:19:57,24.7,-1.81,30.3,1,12,47511,-1,25.3,26.4,27.6,25.5
2024-10-15 12:19:58,24.2,-1.31,30.3,1,0,47511,-1,25.3,26.4,27.6,25.5
2024-10-15 12:19:59,23.7,-0.806,30.3,1,0,47511,-1,25.3,26.4,27.6,25.5
2024-10-15 12:20:00,23.2,-0.306,30.3,1,0,47511,-1,25.3,26.4,27.6,25.5
2024-10-15 12:20:01,22.7,0.194,30.3,1,0,47511,-1,25.2,26.4,27.6,25.5
2024-10-15 12:20:02,22.2,0.699,30.3,1,0,47511,-1,25.2,26.4,27.6,25.6
2024-10-15 12:20:03,21.7,1.20,30.3,1,0,47511,-1,25.6,26.4,27.8,25.6
2024-10-15 12:20:04,21.2,1.69,30.3,1,0,47511,-1,25.6,26.4,27.8,25.6
2024-10-15 12:20:05,20.7,2.19,30.3,1,0,47511,-1,25.6,26.4,27.8,25.6
2024-10-15 12:20:06,20.2,2.70,30.3,1,0,47511,-1,25.6,26.4,27.8,25.6
2024-10-15 12:20:07,19.7,3.20,30.3,1,0,47511,-1,25.6,26.4,27.8,25.6
2024-10-15 12:20:08,19.2,3.70,30.3,1,0,47511,-1,25.6,26.4,27.6,25.5
2024-10-15 12:20:09,18.7,4.20,30.3,1,0,47511,-1,25.6,26.4,27.6,25.5
2024-10-15 12:20:10,18.2,4.70,30.3,1,0,47511,-1,25.5,26.4,27.6,25.5
2024-10-15 12:20:11,17.7,5.20,30.3,1,0,47511,-1,25.5,26.4,27.6,25.5
2024-10-15 12:20:12,17.2,5.70,30.3,1,0,47511,-1,25.5,26.4,27.6,25.5
2024-10-15 12:20:13,16.7,6.20,30.3,1,0,47511,-1,25.5,26.4,27.6,25.5
2024-10-15 12:20:14,16.2,6.70,30.3,1,0,47511,-1,25.5,26.4,27.6,25.5
2024-10-15 12:20:15,15.7,7.20,30.3,1,0,47511,-1,25.2,26.4,27.6,25.5
2024-10-15 12:20:16,15.2,7.70,30.3,1,0,47511,-1,25.2,26.4,27.6,25.5
2024-10-15 12:20:17,14.7,7.95,30.3,1,0,47511,-1,25.2,26.4,27.6,25.5
2024-10-15 12:20:18,14.2,7.53,30.3,1,0,47511,-1,25.2,26.4,27.6,25.5
2024-10-15 12:20:19,13.7,7.08,30.3,1,0,47511,-1,25.2,26.4,27.6,25.5
2024-10-15 12:20:20,13.2,6.55,30.3,1,0,47511,-1,25.2,26.4,27.6,25.5
2024-10-15 12:20:21,12.7,6.13,30.3,1,0,47511,-1,25.2,26.4,27.6,25.5
2024-10-15 12:20:22,12.2,6.38,30.3,1,0,47511,-1,25.5,26.4,27.6,25.5
2024-10-15 12:20:23,11.7,6.60,30.3,1,0,47511,-1,25.5,26.4,27.6,25.5
2024-10-15 12:20:24,11.2,6.81,30.3,1,0,47511,-1,25.5,26.4,27.6,25.5
2024-10-15 12:20:25,10.7,7.10,30.3,1,0,47511,-1,25.5,26.4,27.6,25.5
2024-10-15 12:20:26,10.2,7.39,30.3,1,0,47511,-1,25.5,26.4,27.7,25.5
2024-10-15 12:20:27,9.69,7.71,30.3,1,0,47511,-1,25.5,26.4,27.7,25.6
2024-10-15 12:20:28,9.19,8.04,30.3,1,0,47511,-1,25.4,26.4,27.7,25.6
2024-10-15 12:20:29,8.69,7.94,30.3,1,0,47511,-1,25.4,26.4,27.7,25.6
2024-10-15 12:20:30,8.18,7.61,30.3,1,0,47511,-1,25.4,26.4,27.7,25.6
2024-10-15 12:20:31,7.69,7.27,30.3,1,0,47511,-1,25.4,26.4,27.7,25.6
2024-10-15 12:20:32,7.19,6.87,30.3,1,0,47511,-1,25.4,26.4,27.7,25.6
2024-10-15 12:20:33,6.68,6.44,30.3,1,0,47511,-1,25.4,26.4,27.6,25.5
2024-10-15 12:20:34,9.77,6.24,30.3,1,0,47512,-1,25.4,26.4,27.6,25.5
2024-10-15 12:20:35,29.2,-5.88,30.3,1,0,47513,-1,25.4,26.4,27.6,25.5
2024-10-15 12:20:36,29.0,-5.93,30.3,1,0,47515,-1,25.4,26.4,27.6,25.5
2024-10-15 12:20:37,29.0,-5.44,30.3,1,0,47517,-1,25.4,26.4,27.6,25.5
2024-10-15 12:20:38,28.9,-5.60,30.3,1,72,47518,-1,25.4,26.4,27.6,25.5
2024-10-15 12:20:39,29.1,-5.81,30.3,1,72,47520,-1,25.4,26.4,27.7,25.6
2024-10-15 12:20:40,28.6,-6.09,30.3,1,72,47521,-1,25.4,26.4,27.7,25.6
2024-10-15 12:20:41,28.6,-6.26,30.3,1,72,47523,-1,25.4,26.4,27.7,25.6
2024-10-15 12:20:42,28.7,-6.28,30.3,1,72,47525,-1,25.4,26.4,27.7,25.6
2024-10-15 12:20:43,28.7,-5.78,30.3,1,96,47526,-1,25.4,26.4,27.7,25.6
2024-10-15 12:20:44,28.8,-5.89,30.3,1,96,47528,-1,25.4,26.4,27.7,25.6
2024-10-15 12:20:45,29.0,-5.98,30.3,1,96,47530,-1,25.4,26.4,27.6,25.5
2024-10-15 12:20:46,28.5,-6.18,30.3,1,96,47531,-1,25.4,26.4,27.6,25.5
2024-10-15 12:20:47,28.6,-6.16,30.3,1,96,47533,-1,25.4,26.4,27.6,25.5
2024-10-15 12:20:48,28.6,-6.25,30.3,1,96,47535,-1,25.4,26.4,27.6,25.5
2024-10-15 12:20:49,28.7,-5.75,30.3,1,96,47536,-1,25.4,26.4,27.6,25.5
2024-10-15 12:20:50,28.7,-5.78,30.3,1,96,47538,-1,25.4,26.4,27.6,25.5
2024-10-15 12:20:51,28.9,-5.78,30.3,1,96,47540,-1,25.4,26.4,27.6,25.5
2024-10-15 12:20:52,28.4,-5.94,30.3,1,96,47541,-1,25.1,26.4,27.6,25.5
2024-10-15 12:20:53,28.3,-5.95,30.3,1,108,47543,-1,25.1,26.4,27.6,25.5
2024-10-15 12:20:54,28.5,-6.12,30.3,1,108,47545,-1,25.1,26.4,27.6,25.5
2024-10-15 12:20:55,28.6,-5.62,30.3,1,108,47546,-1,25.1,26.4,27.6,25.5
2024-10-15 12:20:56,28.8,-5.97,30.3,1,108,47548,-1,25.1,26.4,27.6,25.5
2024-10-15 12:20:57,28.9,-6.01,30.3,1,108,47550,-1,25.1,26.4,27.6,25.5
2024-10-15 12:20:58,28.3,-6.10,30.3,1,96,47551,-1,25.3,26.4,27.6,25.5
2024-10-15 12:20:59,28.6,-6.44,30.3,1,96,47553,-1,25.3,26.4,27.6,25.5
2024-10-15 12:21:00,28.8,-6.50,30.3,1,96,47555,-1,25.3,26.4,27.6,25.5
2024-10-15 12:21:01,29.0,-6.00,30.3,1,96,47556,-1,25.3,26.4,27.6,25.5
2024-10-15 12:21:02,29.1,-6.16,30.3,1,96,47558,-1,25.3,26.4,27.6,25.5
2024-10-15 12:21:03,29.4,-6.37,30.3,1,96,47560,-1,25.3,26.4,27.6,25.5
2024-10-15 12:21:04,28.9,-6.49,30.3,1,96,47561,-1,25.3,26.4,27.6,25.5
2024-10-15 12:21:05,29.0,-6.67,30.3,1,96,47563,-1,25.5,26.4,27.6,25.5
2024-10-15 12:21:06,29.1,-6.93,30.3,1,96,47565,-1,25.5,26.4,27.6,25.5
2024-10-15 12:21:07,29.3,-6.42,30.3,1,96,47566,-1,25.5,26.4,27.6,25.5
2024-10-15 12:21:08,29.4,-6.55,30.3,1,96,47568,-1,25.5,26.4,27.6,25.5
2024-10-15 12:21:09,29.5,-6.71,30.3,1,96,47570,-1,25.5,26.4,27.6,25.5
2024-10-15 12:21:10,29.0,-6.81,30.3,1,96,47571,-1,25.3,26.4,27.6,25.5
2024-10-15 12:21:11,29.3,-7.01,30.3,1,96,47573,-1,25.3,26.4,27.6,25.5
2024-10-15 12:21:12,29.4,-7.17,30.3,1,96,47575,-1,25.3,26.4,27.6,25.5
2024-10-15 12:21:13,29.6,-6.67,30.3,1,108,47576,-1,25.3,26.4,27.6,25.5
2024-10-15 12:21:14,29.7,-6.82,30.3,1,108,47578,-1,25.3,26.4,27.6,25.5
2024-10-15 12:21:15,29.7,-6.92,30.3,1,108,47580,-1,25.3,26.4,27.6,25.5
2024-10-15 12:21:16,29.2,-6.99,30.3,1,108,47581,-1,25.5,26.4,27.6,25.5
2024-10-15 12:21:17,29.4,-7.14,30.3,1,108,47583,-1,25.5,26.4,27.6,25.5
2024-10-15 12:21:18,29.6,-7.25,30.3,1,96,47585,-1,25.5,26.4,27.6,25.5
2024-10-15 12:21:19,29.6,-6.76,30.3,1,96,47586,-1,25.5,26.4,27.6,25.5
2024-10-15 12:21:20,29.8,-6.90,30.3,1,96,47588,-1,25.5,26.4,27.6,25.5
2024-10-15 12:21:21,29.3,-7.15,30.3,1,96,47590,-1,25.5,26.4,27.7,25.5
2024-10-15 12:21:22,29.4,-7.26,30.3,1,96,47591,-1,25.5,26.4,27.7,25.6
2024-10-15 12:21:23,29.6,-7.25,30.3,1,96,47593,-1,25.5,26.4,27.7,25.6
2024-10-15 12:21:24,29.6,-6.74,30.3,1,96,47595,-1,25.5,26.4,27.7,25.6
2024-10-15 12:21:25,29.7,-6.85,30.3,1,96,47596,-1,25.5,26.4,27.7,25.6
2024-10-15 12:21:26,29.9,-7.06,30.3,1,96,47598,-1,25.5,26.4,27.7,25.6
2024-10-15 12:21:27,29.4,-7.17,30.3,1,96,47600,-1,25.5,26.4,27.7,25.6
2024-10-15 12:21:28,29.5,-7.23,30.3,1,108,47601,-1,25.4,26.4,27.6,25.5
2024-10-15 12:21:29,29.6,-7.30,30.3,1,108,47603,-1,25.4,26.4,27.6,25.5
2024-10-15 12:21:30,29.7,-6.79,30.3,1,108,47605,-1,25.4,26.4,27.6,25.5
2024-10-15 12:21:31,29.9,-6.97,30.3,1,108,47606,-1,25.4,26.4,27.6,25.5
2024-10-15 12:21:32,30.0,-7.07,30.3,1,108,47608,-1,25.4,26.4,27.6,25.5
2024-10-15 12:21:33,29.5,-7.20,30.3,1,96,47610,-1,25.4,26.4,27.6,25.7
2024-10-15 12:21:34,29.6,-7.34,30.3,1,96,47611,-1,25.4,26.4,27.7,25.7
2024-10-15 12:21:35,29.7,-7.28,30.3,1,96,47613,-1,25.1,26.4,27.7,25.7
2024-10-15 12:21:36,29.8,-6.77,30.3,1,96,47615,-1,25.1,26.4,27.7,25.7
2024-10-15 12:21:37,29.9,-7.05,30.3,1,96,47616,-1,25.1,26.4,27.7,25.7
2024-10-15 12:21:38,30.1,-7.18,30.3,1,96,47618,-1,25.1,26.4,27.7,25.7
2024-10-15 12:21:39,29.6,-7.21,30.3,1,96,47620,-1,25.1,26.4,27.7,25.7
2024-10-15 12:21:40,29.6,-7.33,30.3,1,96,47621,-1,25.1,26.4,27.6,25.5
2024-10-15 12:21:41,29.7,-7.44,30.3,1,96,47623,-1,25.5,26.4,27.6,25.5
2024-10-15 12:21:42,29.8,-6.93,30.3,1,96,47624,-1,25.5,26.4,27.6,25.5
2024-10-15 12:21:43,30.0,-6.92,30.3,1,108,47626,-1,25.5,26.4,27.6,25.5
2024-10-15 12:21:44,30.1,-7.12,30.3,1,108,47628,-1,25.5,26.4,27.6,25.5
2024-10-15 12:21:45,29.6,-7.30,30.3,1,108,47629,-1,25.5,26.4,27.6,25.5
2024-10-15 12:21:46,29.7,-7.30,30.3,1,108,47631,-1,25.5,26.4,27.6,25.5
2024-10-15 12:21:47,29.8,-7.49,30.3,1,108,47633,-1,25.6,26.4,27.6,25.5
2024-10-15 12:21:48,29.9,-6.98,30.3,1,96,47634,-1,25.6,26.4,27.6,25.5
2024-10-15 12:21:49,30.1,-7.03,30.3,1,96,47636,-1,25.6,26.4,27.6,25.5
2024-10-15 12:21:50,30.2,-7.17,30.3,1,96,47638,-1,25.6,26.4,27.6,25.5
2024-10-15 12:21:51,29.7,-7.37,30.3,1,96,47639,-1,25.6,26.4,27.6,25.5
2024-10-15 12:21:52,29.8,-7.45,30.3,1,96,47641,-1,25.6,26.4,27.6,25.6
2024-10-15 12:21:53,29.9,-7.45,30.3,1,96,47643,-1,25.3,26.4,27.6,25.6
2024-10-15 12:21:54,29.9,-6.94,30.3,1,96,47644,-1,25.3,26.4,27.6,25.6
2024-10-15 12:21:55,30.1,-7.01,30.3,1,96,47646,-1,25.3,26.4,27.6,25.6
2024-10-15 12:21:56,30.2,-7.17,30.3,1,96,47648,-1,25.3,26.4,27.6,25.6
2024-10-15 12:21:57,29.7,-7.27,30.3,1,96,47649,-1,25.3,26.4,27.6,25.6
2024-10-15 12:21:58,29.8,-7.44,30.3,1,96,47651,-1,25.3,26.4,27.5,25.5
2024-10-15 12:21:59,29.9,-7.51,30.3,1,96,47653,-1,25.4,26.4,27.5,25.5
2024-10-15 12:22:00,30.1,-7.01,30.3,1,96,47654,-1,25.4,26.4,27.5,25.5
2024-10-15 12:22:01,30.1,-7.10,30.3,1,96,47656,-1,25.4,26.4,27.5,25.5
2024-10-15 12:22:02,30.3,-7.25,30.3,1,96,47658,-1,25.4,26.4,27.5,25.5
2024-10-15 12:22:03,29.8,-7.34,30.3,1,108,47659,-1,25.4,26.4,27.5,25.5
2024-10-15 12:22:04,29.8,-7.51,30.3,1,108,47661,-1,25.4,26.4,27.6,25.5
2024-10-15 12:22:05,29.9,-7.68,30.3,1,108,47663,-1,25.5,26.5,27.6,25.5
2024-10-15 12:22:06,30.1,-7.18,30.3,1,108,47664,-1,25.5,26.4,27.6,25.5
2024-10-15 12:22:07,30.2,-7.18,30.3,1,108,47666,-1,25.5,26.5,27.6,25.5
2024-10-15 12:22:08,30.2,-7.24,30.3,1,96,47668,-1,25.5,26.5,27.6,25.5
2024-10-15 12:22:09,29.8,-7.42,30.3,1,96,47669,-1,25.5,26.5,27.6,25.5
2024-10-15 12:22:10,29.9,-7.62,30.3,1,96,47671,-1,25.5,26.5,27.6,25.5
2024-10-15 12:22:11,30.1,-7.63,30.3,1,96,47673,-1,25.4,26.5,27.6,25.5
2024-10-15 12:22:12,30.0,-7.13,30.3,1,96,47674,-1,25.4,26.5,27.6,25.5
2024-10-15 12:22:13,30.3,-7.28,30.3,1,96,47676,-1,25.4,26.5,27.6,25.5
2024-10-15 12:22:14,30.4,-7.33,30.3,1,96,47678,-1,25.4,26.5,27.6,25.5
2024-10-15 12:22:15,29.9,-7.47,30.3,1,96,47679,-1,25.4,26.5,27.6,25.5
2024-10-15 12:22:16,30.0,-7.55,30.3,1,96,47681,-1,25.4,26.5,27.5,25.4
2024-10-15 12:22:17,30.1,-7.57,30.3,1,96,47683,-1,25.4,26.5,27.5,25.4
2024-10-15 12:22:18,30.1,-7.07,30.3,1,108,47684,-1,25.4,26.5,27.5,25.4
2024-10-15 12:22:19,30.3,-7.28,30.3,1,108,47686,-1,25.4,26.5,27.5,25.4
2024-10-15 12:22:20,30.4,-7.35,30.3,1,108,47688,-1,25.4,26.5,27.5,25.4
2024-10-15 12:22:21,29.9,-7.51,30.3,1,108,47689,-1,25.4,26.5,27.5,25.4
2024-10-15 12:22:22,30.0,-7.53,30.3,1,108,47691,-1,25.4,26.5,27.5,25.4
2024-10-15 12:22:23,30.2,-7.02,30.3,1,96,47693,-1,25.4,26.5,27.6,25.6
2024-10-15 12:22:24,30.2,-7.18,30.3,1,96,47694,-1,25.4,26.5,27.6,25.6
2024-10-15 12:22:25,30.3,-7.33,30.3,1,96,47696,-1,25.4,26.5,27.6,25.6
2024-10-15 12:22:26,29.8,-7.41,30.3,1,96,47698,-1,25.4,26.5,27.6,25.6
